Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Advanced,Advanced,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 21_level_0,Unnamed: 22_level_0
Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance
Team,27,30,26,31,-1.26,-0.29,-1.56,114.4,115.7,96.3,0.235,0.366,0.533,11.1,24.8,0.187,0.555,13.0,76.4,0.199,United Center,567707
Lg Rank,19,12,20,20,20.0,25.0,20.0,20.0,16.0,29.0,23.0,24.0,24.0,3.0,15.0,20.0,20.0,5.0,10.0,16.0,,3
