Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1.0,Mikal Bridges,27.0,56,56.0,1972,426,948,0.449,143,393,0.364,283,555,0.51,0.525,211,255,0.827,46,226,272,208,52,23,121,86,1206
2.0,Spencer Dinwiddie,30.0,48,48.0,1474,195,499,0.391,89,278,0.32,106,221,0.48,0.48,125,160,0.781,26,132,158,288,38,9,62,86,604
3.0,Cam Thomas,22.0,47,32.0,1402,357,814,0.439,93,262,0.355,264,552,0.478,0.496,182,216,0.843,17,118,135,123,35,12,85,98,989
4.0,Nic Claxton,24.0,46,46.0,1356,244,393,0.621,1,4,0.25,243,389,0.625,0.622,65,114,0.57,133,332,465,89,30,101,54,115,554
5.0,Dorian Finney-Smith,30.0,47,36.0,1310,148,362,0.409,91,244,0.373,57,118,0.483,0.535,19,28,0.679,77,142,219,64,34,28,38,110,406
6.0,Royce O'Neale,30.0,49,6.0,1202,126,325,0.388,97,265,0.366,29,60,0.483,0.537,15,22,0.682,38,183,221,137,32,29,51,120,364
7.0,Cameron Johnson,27.0,43,40.0,1199,210,471,0.446,102,263,0.388,108,208,0.519,0.554,55,73,0.753,47,154,201,109,34,12,40,80,577
8.0,Dennis Smith Jr.,26.0,40,1.0,791,113,261,0.433,20,73,0.274,93,188,0.495,0.471,34,43,0.791,40,94,134,155,47,10,51,90,280
9.0,Lonnie Walker IV,25.0,36,0.0,649,148,319,0.464,75,174,0.431,73,145,0.503,0.582,35,46,0.761,9,66,75,55,25,10,37,43,406
10.0,Day'Ron Sharpe,22.0,41,1.0,641,120,207,0.58,2,8,0.25,118,199,0.593,0.585,61,98,0.622,113,164,277,57,19,32,45,94,303
11.0,Trendon Watford,23.0,39,0.0,463,91,167,0.545,13,34,0.382,78,133,0.586,0.584,36,41,0.878,32,70,102,55,15,9,26,62,231
12.0,Ben Simmons,27.0,14,12.0,345,41,72,0.569,0,0,,41,72,0.569,0.569,6,15,0.4,29,84,113,83,12,9,27,33,88
13.0,Jalen Wilson,23.0,18,1.0,238,31,62,0.5,11,22,0.5,20,40,0.5,0.589,17,19,0.895,19,23,42,21,5,1,4,19,90
14.0,Dennis Schröder,30.0,5,1.0,128,16,52,0.308,7,21,0.333,9,31,0.29,0.375,2,5,0.4,0,14,14,20,0,0,10,12,41
15.0,Armoni Brooks,25.0,10,0.0,104,15,46,0.326,11,32,0.344,4,14,0.286,0.446,1,2,0.5,7,11,18,5,1,1,3,3,42
16.0,Harry Giles,25.0,16,0.0,81,22,44,0.5,3,11,0.273,19,33,0.576,0.534,7,13,0.538,12,14,26,6,1,3,6,15,54
17.0,Noah Clowney,19.0,7,0.0,69,11,18,0.611,1,4,0.25,10,14,0.714,0.639,6,6,1.0,6,7,13,6,0,1,3,5,29
18.0,Keon Johnson,21.0,3,0.0,47,6,16,0.375,4,8,0.5,2,8,0.25,0.5,8,8,1.0,2,2,4,3,3,1,3,3,24
19.0,Dariq Whitehead,19.0,2,0.0,24,1,5,0.2,0,3,0.0,1,2,0.5,0.2,1,2,0.5,0,4,4,3,0,1,0,0,3
20.0,Keita Bates-Diop,28.0,3,0.0,20,4,5,0.8,1,1,1.0,3,4,0.75,0.9,0,0,,0,2,2,0,1,1,1,0,9
,,,56,,13515,2325,5086,0.457,764,2100,0.364,1561,2986,0.523,0.532,886,1166,0.76,653,1842,2495,1487,384,293,709,1074,6300
