Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Advanced,Advanced,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 21_level_0,Unnamed: 22_level_0
Unnamed: 0_level_1,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance
Team,21,35,23,33,-2.96,0.55,-2.42,114.3,117.4,97.8,0.229,0.413,0.532,11.2,25.2,0.174,0.546,11.1,76.1,0.204,Barclays Center,527283
Lg Rank,23,8,24,22,23.0,3.0,23.0,21.0,21.0,22.0,26.0,8.0,25.0,5.0,10.0,27.0,13.0,26.0,13.0,21.0,,14
