,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shaedon Sharpe,40:59,.417,.313,.625,.625,4.8,15.3,9.9,25.4,2.4,0.0,12.8,24.1,96,117,-3.0
1,Deandre Ayton,34:28,.615,.588,.000,.118,14.2,15.1,14.7,18.1,0.0,0.0,10.1,24.3,123,123,1.9
2,Skylar Mays,31:12,.375,.375,.125,.000,0.0,16.7,8.1,47.5,0.0,5.9,20.0,13.5,100,119,-2.2
3,Jerami Grant,27:21,.693,.676,.353,.235,0.0,7.6,3.7,9.0,0.0,3.4,9.6,32.0,121,125,6.6
4,Toumani Camara,25:38,.654,.667,.667,.333,7.6,12.2,9.9,6.0,0.0,7.2,22.5,14.6,107,121,-0.8
5,player,,,,,,,,,,,,,,,,
6,Matisse Thybulle,22:04,.600,.600,1.000,.000,0.0,9.5,4.6,6.7,0.0,0.0,0.0,9.6,129,126,-3.8
7,Jabari Walker,21:27,.857,.857,.429,.000,9.1,29.2,18.8,0.0,4.6,4.3,0.0,13.8,169,104,13.6
8,Jamaree Bouyea,16:48,.000,.000,.400,.000,0.0,6.2,3.0,0.0,0.0,0.0,44.4,22.6,0,127,-34.3
9,Duop Reath,9:47,.000,.000,.750,.000,10.0,0.0,5.2,0.0,0.0,0.0,33.3,25.9,11,130,-35.8
10,Justin Minaya,2:34,,,,,38.2,0.0,19.7,0.0,0.0,0.0,,0.0,224,130,-1.0
11,Kris Murray,2:34,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-9.6
12,Rayan Rupert,2:34,.174,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3,42,130,-35.1
13,Ish Wainright,2:34,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,19.4,0.0,0.0,16.4,0,84,-9.2
14,Moses Brown,Did Not Play,,,,,,,,,,,,,,,
