,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,DeMar DeRozan,38:39,7,16,.438,0,1,.000,5,9,.556,0,3,3,4,1,1,2,3,19,-31
1,Zach LaVine,38:17,16,23,.696,4,8,.500,0,0,,0,4,4,3,1,0,5,4,36,-2
2,Nikola Vučević,35:51,4,8,.500,1,2,.500,0,0,,0,8,8,5,1,0,1,3,9,-4
3,Coby White,33:56,5,9,.556,4,7,.571,0,0,,1,2,3,3,0,0,3,4,14,-9
4,Alex Caruso,17:44,2,3,.667,1,2,.500,2,2,1.000,1,1,2,1,0,0,0,0,7,-13
5,player,,,,,,,,,,,,,,,,,,,,
6,Patrick Williams,21:50,4,8,.500,2,2,1.000,2,2,1.000,2,3,5,1,1,0,0,0,12,+2
7,Torrey Craig,19:27,1,3,.333,0,1,.000,3,4,.750,2,3,5,1,0,1,1,2,5,-6
8,Ayo Dosunmu,12:31,1,4,.250,0,2,.000,0,0,,0,1,1,1,1,0,0,1,2,-5
9,Jevon Carter,11:08,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,+13
10,Andre Drummond,6:09,1,4,.250,0,0,,0,0,,3,2,5,0,0,0,0,2,2,-10
11,Julian Phillips,4:27,1,2,.500,0,1,.000,0,2,.000,0,0,0,0,0,0,0,1,2,0
12,Terry Taylor,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Dalen Terry,Did Not Play,,,,,,,,,,,,,,,,,,,
