,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jaylen Brown,37:43,.349,.222,.444,.444,5.7,12.7,9.0,10.3,0.0,0.0,15.7,27.3,82,138,-19.7
1,Jayson Tatum,37:36,.591,.524,.238,.476,14.2,25.5,19.5,34.9,1.3,0.0,13.6,31.6,126,132,5.1
2,Kristaps Porziņģis,34:54,.774,.722,.167,.500,18.3,13.8,16.2,10.8,0.0,8.1,4.4,26.6,163,132,14.1
3,Jrue Holiday,30:50,.394,.375,.625,.250,3.5,15.6,9.2,28.0,1.6,0.0,25.3,15.6,95,134,-4.7
4,Derrick White,28:30,.792,.792,.750,.000,0.0,21.1,9.9,33.4,1.7,3.3,14.3,19.9,142,130,10.4
5,player,,,,,,,,,,,,,,,,
6,Payton Pritchard,25:27,.500,.500,.800,.000,4.2,9.4,6.7,19.7,3.9,0.0,0.0,7.9,147,130,1.5
7,Al Horford,19:43,.700,.700,.600,.000,0.0,12.2,5.7,21.0,2.5,23.9,0.0,10.2,163,116,17.1
8,Luke Kornet,14:54,.000,.000,.000,.000,14.3,0.0,7.6,0.0,3.3,6.3,0.0,5.4,70,129,-7.9
9,Sam Hauser,10:23,1.000,1.000,1.000,.000,0.0,11.6,5.4,0.0,0.0,0.0,0.0,11.7,183,139,7.2
10,Dalano Banton,Did Not Play,,,,,,,,,,,,,,,
11,Oshae Brissett,Did Not Play,,,,,,,,,,,,,,,
12,Svi Mykhailiuk,Did Not Play,,,,,,,,,,,,,,,
13,Neemias Queta,Did Not Play,,,,,,,,,,,,,,,
14,Lamar Stevens,Did Not Play,,,,,,,,,,,,,,,
