,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Coby White,36:13,.733,.733,.400,.000,0.0,19.9,10.3,18.5,0.0,0.0,16.7,22.5,123,103,1.8
1,DeMar DeRozan,35:55,.661,.633,.200,.133,0.0,13.4,6.9,18.1,0.0,2.6,0.0,20.1,140,103,4.6
2,Patrick Williams,30:53,.758,.727,.364,.182,0.0,15.5,8.1,8.2,1.6,3.0,14.4,20.4,127,99,4.8
3,Nikola Vučević,26:36,.421,.421,.368,.000,4.9,18.0,11.7,15.7,1.8,0.0,9.5,35.8,85,100,-8.4
4,Alex Caruso,21:42,.667,.667,.000,.000,0.0,16.6,8.6,16.5,6.8,0.0,25.0,16.7,106,88,1.7
5,player,,,,,,,,,,,,,,,,
6,Ayo Dosunmu,26:23,.688,.688,.500,.000,0.0,9.1,4.7,0.0,1.9,0.0,0.0,13.8,132,102,-1.2
7,Jevon Carter,19:12,.644,.500,.333,.667,0.0,6.3,3.2,10.8,0.0,4.9,0.0,9.2,146,103,1.6
8,Andre Drummond,19:00,.530,.500,.000,.300,27.3,25.3,26.2,6.9,12.9,9.9,8.1,29.4,115,66,14.1
9,Dalen Terry,17:30,.174,.000,1.000,1.000,0.0,20.6,10.7,16.8,0.0,0.0,0.0,7.5,84,103,-5.0
10,Julian Phillips,4:12,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0,107,-21.2
11,Terry Taylor,2:24,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.9,0,107,-33.7
12,Torrey Craig,Did Not Dress,,,,,,,,,,,,,,,
