,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Desmond Bane,36:08,.640,.614,.455,.227,0.0,16.6,7.5,28.4,2.6,2.5,7.6,30.9,120,106,12.8
1,Jaren Jackson Jr.,35:43,.372,.222,.556,.444,2.7,13.4,7.6,11.4,0.0,12.7,21.8,16.4,74,107,-6.6
2,Xavier Tillman Sr.,33:42,.504,.469,.313,.125,11.6,28.5,19.2,20.3,4.2,2.7,0.0,21.3,119,99,8.1
3,Marcus Smart,32:07,.623,.636,.545,.545,0.0,0.0,0.0,15.4,2.9,0.0,26.8,24.7,90,111,-4.4
4,Ziaire Williams,29:16,.643,.643,.429,.000,0.0,16.4,7.4,0.0,0.0,0.0,12.5,11.6,103,114,-5.9
5,player,,,,,,,,,,,,,,,,
6,David Roddy,27:53,.643,.643,.429,.000,3.5,17.2,9.7,11.1,0.0,0.0,12.5,12.2,118,114,-2.0
7,Derrick Rose,15:53,.364,.364,.364,.000,6.2,7.6,6.8,31.3,0.0,0.0,0.0,29.5,90,116,-2.8
8,Luke Kennard,14:40,.237,.000,1.000,.600,6.7,8.2,7.4,17.2,0.0,0.0,13.7,21.2,66,116,-12.9
9,Jake LaRavia,14:38,.333,.333,.667,.000,0.0,16.4,7.4,9.4,3.2,0.0,0.0,8.7,82,106,-7.1
10,Jacob Gilyard,Did Not Play,,,,,,,,,,,,,,,
11,GG Jackson II,Did Not Play,,,,,,,,,,,,,,,
12,John Konchar,Did Not Play,,,,,,,,,,,,,,,
13,Kenneth Lofton Jr.,Did Not Play,,,,,,,,,,,,,,,
14,Ja Morant,Not With Team,,,,,,,,,,,,,,,
15,Vince Williams Jr.,Did Not Play,,,,,,,,,,,,,,,
