,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tyrese Maxey,38:09,.518,.435,.217,.304,0.0,11.7,6.4,19.9,0.0,2.2,13.3,32.2,97,125,-3.5
1,Joel Embiid,37:40,.661,.500,.182,.773,10.6,26.7,19.4,26.4,3.5,0.0,14.5,37.4,125,116,10.9
2,Tobias Harris,36:49,.631,.647,.059,.059,0.0,21.2,11.6,13.6,1.2,0.0,5.4,20.5,120,122,2.3
3,De'Anthony Melton,35:08,.862,.769,.462,.769,3.8,9.5,6.9,12.8,1.3,0.0,10.3,22.6,158,124,10.6
4,Robert Covington,16:16,.333,.333,.667,.000,0.0,6.9,3.7,7.4,0.0,5.3,0.0,7.5,82,124,-3.1
5,player,,,,,,,,,,,,,,,,
6,Patrick Beverley,27:30,.333,.333,.667,.000,0.0,20.3,11.0,8.5,0.0,0.0,0.0,4.5,93,124,-6.3
7,Danuel House Jr.,18:01,,,,,0.0,6.2,3.4,0.0,0.0,0.0,100.0,4.5,0,127,-10.7
8,Marcus Morris,17:40,.250,.250,.500,.000,0.0,19.0,10.3,6.7,0.0,0.0,0.0,9.3,64,125,-6.2
9,Paul Reed,10:20,1.000,1.000,.000,.000,12.9,0.0,5.9,12.1,0.0,8.3,50.0,7.9,122,123,2.1
10,Furkan Korkmaz,1:52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21.9,0,129,-27.0
11,KJ Martin,0:35,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,129,-3.9
12,Mo Bamba,Did Not Play,,,,,,,,,,,,,,,
13,Jaden Springer,Did Not Play,,,,,,,,,,,,,,,
