,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jaren Jackson Jr.,35:27,5,21,.238,1,7,.143,4,5,.800,0,6,6,3,1,1,5,1,15,+11
1,Vince Williams Jr.,32:41,8,10,.800,5,6,.833,4,4,1.000,0,5,5,4,1,0,1,3,25,+10
2,David Roddy,31:38,4,11,.364,2,4,.500,0,0,,2,1,3,4,2,1,3,2,10,-9
3,John Konchar,30:40,5,7,.714,1,3,.333,0,0,,3,7,10,2,1,1,2,4,11,-6
4,Jacob Gilyard,23:38,2,5,.400,2,4,.500,0,0,,0,0,0,7,1,0,2,1,6,-3
5,player,,,,,,,,,,,,,,,,,,,,
6,GG Jackson II,26:00,5,9,.556,4,6,.667,3,4,.750,0,4,4,2,0,0,1,3,17,+20
7,Scotty Pippen Jr.,24:22,5,7,.714,1,1,1.000,4,4,1.000,0,6,6,6,0,0,2,1,15,+12
8,Xavier Tillman Sr.,18:08,2,2,1.000,1,1,1.000,1,2,.500,1,3,4,1,1,3,1,3,6,+4
9,Ziaire Williams,17:26,0,8,.000,0,4,.000,0,0,,1,5,6,1,1,0,1,1,0,+6
10,Santi Aldama,Did Not Dress,,,,,,,,,,,,,,,,,,,
11,Jake LaRavia,Did Not Dress,,,,,,,,,,,,,,,,,,,
12,Derrick Rose,Did Not Dress,,,,,,,,,,,,,,,,,,,
