,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Cade Cunningham,30:02,3,16,.188,0,5,.000,0,1,.000,0,1,1,10,0,0,4,2,6,-21
1,Bojan Bogdanović,26:40,4,11,.364,3,6,.500,3,4,.750,1,1,2,2,0,0,4,0,14,-21
2,Jaden Ivey,25:56,6,10,.600,3,4,.750,4,4,1.000,4,2,6,3,0,0,2,1,19,-19
3,Kevin Knox,23:25,4,7,.571,1,4,.250,2,2,1.000,0,3,3,0,0,0,0,2,11,-5
4,Jalen Duren,22:20,6,8,.750,0,0,,0,0,,3,11,14,1,0,0,1,5,12,0
5,player,,,,,,,,,,,,,,,,,,,,
6,Ausar Thompson,24:26,2,4,.500,0,0,,1,2,.500,1,3,4,2,0,2,2,2,5,-10
7,Alec Burks,22:42,6,11,.545,3,6,.500,6,6,1.000,0,2,2,2,1,1,2,2,21,-10
8,Killian Hayes,18:50,3,8,.375,1,2,.500,1,4,.250,0,1,1,3,1,0,1,2,8,-2
9,James Wiseman,16:27,1,1,1.000,0,0,,2,2,1.000,1,3,4,0,0,1,1,5,4,-24
10,Isaiah Livers,13:08,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-11
11,Marvin Bagley III,9:13,1,2,.500,0,0,,0,0,,0,0,0,2,1,0,0,0,2,+1
12,Marcus Sasser,6:51,3,3,1.000,2,2,1.000,1,2,.500,0,0,0,2,0,0,0,0,9,+7
13,Joe Harris,Did Not Play,,,,,,,,,,,,,,,,,,,
