,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Kevin Durant,41:05,9,16,.563,3,7,.429,6,8,.750,0,10,10,16,2,1,3,2,27,+17
1,Eric Gordon,39:24,10,15,.667,7,11,.636,0,0,,0,0,0,1,0,3,0,1,27,+11
2,Devin Booker,35:47,9,19,.474,1,6,.167,1,1,1.000,1,3,4,7,2,0,4,2,20,+13
3,Grayson Allen,33:04,5,7,.714,2,4,.500,4,4,1.000,1,3,4,3,0,1,3,1,16,+15
4,Jusuf Nurkić,14:04,3,6,.500,1,1,1.000,1,2,.500,1,9,10,0,0,2,3,4,8,+2
5,player,,,,,,,,,,,,,,,,,,,,
6,Udoka Azubuike,18:56,5,7,.714,0,0,,1,3,.333,3,2,5,0,0,2,0,4,11,+15
7,Chimezie Metu,16:13,1,1,1.000,0,0,,2,2,1.000,1,1,2,0,0,0,3,0,4,+1
8,Nassir Little,16:12,3,6,.500,0,3,.000,1,1,1.000,0,6,6,0,0,0,1,1,7,+2
9,Saben Lee,12:13,2,2,1.000,0,0,,5,5,1.000,0,2,2,1,0,0,2,1,9,+3
10,Josh Okogie,9:50,0,2,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,1,0,+5
11,Bol Bol,1:36,0,0,,0,0,,0,0,,0,0,0,0,0,2,0,0,0,-2
12,Yuta Watanabe,1:36,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
13,Keita Bates-Diop,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Drew Eubanks,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Jordan Goodwin,Did Not Play,,,,,,,,,,,,,,,,,,,
