,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Cade Cunningham,39:40,7,18,.389,1,6,.167,6,7,.857,0,4,4,5,2,0,5,2,21,-9
1,Isaiah Stewart,38:31,5,9,.556,3,5,.600,4,4,1.000,2,9,11,4,0,1,3,3,17,-1
2,Ausar Thompson,37:31,6,10,.600,1,4,.250,3,3,1.000,4,3,7,2,4,0,1,2,16,+3
3,Killian Hayes,34:29,8,12,.667,3,4,.750,2,2,1.000,0,4,4,7,1,1,0,3,21,-6
4,Marvin Bagley III,24:28,4,8,.500,0,0,,2,2,1.000,0,2,2,1,0,0,1,1,10,-2
5,player,,,,,,,,,,,,,,,,,,,,
6,Marcus Sasser,33:11,3,10,.300,1,5,.200,0,0,,0,3,3,4,1,0,2,5,7,-18
7,Stanley Umude,15:55,5,8,.625,4,5,.800,1,1,1.000,0,3,3,0,0,0,1,3,15,-7
8,James Wiseman,10:51,0,3,.000,0,0,,0,0,,0,3,3,0,0,0,0,0,0,-6
9,Jared Rhoden,5:22,0,2,.000,0,1,.000,2,2,1.000,1,1,2,0,0,0,1,1,2,-9
10,Malcolm Cazalon,Did Not Play,,,,,,,,,,,,,,,,,,,
