,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Domantas Sabonis,38:49,.729,.711,.053,.105,13.2,33.2,22.5,27.1,3.5,2.3,16.8,24.9,134,101,10.4
1,Harrison Barnes,38:45,.650,.650,.600,.000,0.0,3.0,1.4,5.9,4.7,0.0,16.7,12.5,107,104,-0.5
2,De'Aaron Fox,38:20,.558,.523,.409,.318,8.0,6.1,7.1,17.6,4.7,0.0,10.7,29.7,113,103,2.3
3,Kevin Huerter,37:35,.829,.813,.688,.125,0.0,12.5,5.8,25.4,2.4,0.0,0.0,18.2,172,108,14.2
4,Keegan Murray,30:47,.455,.444,.778,.222,0.0,22.8,10.6,7.2,2.9,0.0,9.2,14.3,93,105,-4.2
5,player,,,,,,,,,,,,,,,,
6,Malik Monk,20:31,.188,.188,.625,.000,0.0,28.5,13.3,25.6,2.2,0.0,27.3,21.7,57,106,-14.1
7,Sasha Vezenkov,12:23,.410,.250,.750,.500,0.0,0.0,0.0,0.0,7.3,0.0,0.0,16.0,93,99,-3.6
8,Keon Ellis,8:59,.000,.000,.667,.000,11.4,13.0,12.1,11.1,0.0,0.0,0.0,13.5,50,113,-19.2
9,JaVale McGee,8:49,.902,1.000,.000,.667,23.2,53.1,37.1,17.2,10.3,0.0,34.0,27.0,121,84,10.1
10,Chris Duarte,4:29,1.000,1.000,.000,.000,0.0,0.0,0.0,40.3,0.0,0.0,0.0,18.1,207,115,12.4
11,Kessler Edwards,0:11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,115,-7.5
12,Filip Petrušev,0:11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,115,-8.1
13,Jalen Slawson,0:11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,115,-8.3
14,Davion Mitchell,Did Not Play,,,,,,,,,,,,,,,
