,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jalen Johnson,32:28,7,11,.636,1,2,.500,1,3,.333,0,4,4,3,2,0,3,3,16,-17
1,Dejounte Murray,31:47,13,18,.722,3,6,.500,0,0,,0,4,4,4,3,0,3,2,29,-1
2,Saddiq Bey,31:12,3,10,.300,3,7,.429,8,9,.889,1,3,4,2,1,0,0,1,17,+1
3,Trae Young,30:03,4,17,.235,2,6,.333,3,3,1.000,3,0,3,6,2,0,5,1,13,-19
4,Clint Capela,21:41,3,5,.600,0,0,,1,4,.250,3,2,5,1,1,1,0,1,7,-1
5,player,,,,,,,,,,,,,,,,,,,,
6,Bogdan Bogdanović,24:56,3,12,.250,2,5,.400,2,2,1.000,3,2,5,2,3,0,2,2,10,-24
7,Onyeka Okongwu,22:37,3,4,.750,0,0,,0,0,,1,0,1,1,0,0,0,2,6,-19
8,Trent Forrest,19:38,2,5,.400,0,0,,0,0,,0,0,0,6,1,0,1,0,4,-5
9,Patty Mills,14:32,1,3,.333,0,1,.000,0,0,,1,0,1,0,1,0,0,1,2,-11
10,AJ Griffin,3:42,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,1,0,0,2,+2
11,Seth Lundy,3:42,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,2,+2
12,Bruno Fernando,3:42,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,+2
13,Garrison Mathews,Did Not Play,,,,,,,,,,,,,,,,,,,
