,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Devin Vassell,34:06,3,8,.375,1,2,.500,4,5,.800,1,1,2,3,1,1,2,2,11,-7
1,Jeremy Sochan,27:44,4,6,.667,1,2,.500,3,4,.750,0,2,2,1,0,2,1,1,12,+1
2,Victor Wembanyama,26:04,8,16,.500,2,5,.400,2,4,.500,0,7,7,1,0,4,1,0,20,-12
3,Julian Champagnie,22:28,3,6,.500,3,6,.500,3,3,1.000,0,4,4,2,1,0,1,4,12,+12
4,Malaki Branham,7:29,1,5,.200,0,0,,0,0,,0,1,1,1,0,0,0,1,2,-3
5,player,,,,,,,,,,,,,,,,,,,,
6,Keldon Johnson,31:13,7,16,.438,1,4,.250,4,5,.800,1,5,6,4,1,0,3,4,19,-15
7,Tre Jones,25:02,1,6,.167,0,3,.000,0,0,,0,4,4,4,1,0,0,2,2,+8
8,Blake Wesley,21:23,5,8,.625,0,2,.000,0,2,.000,0,1,1,1,2,0,1,4,10,-4
9,Doug McDermott,16:13,1,4,.250,1,4,.250,0,0,,0,0,0,0,0,0,0,0,3,-9
10,Dominick Barlow,13:46,2,6,.333,0,0,,0,0,,4,3,7,2,0,0,2,4,4,-6
11,Cedi Osman,12:29,0,3,.000,0,2,.000,0,0,,0,6,6,2,0,0,2,2,0,-9
12,Sandro Mamukelashvili,2:03,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,1,1,0,3,+4
13,Mamadi Diakite,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,,,,,
