,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Desmond Bane,37:29,.800,.794,.412,.235,4.9,12.8,8.4,14.4,3.8,0.0,9.6,23.6,146,120,9.8
1,Marcus Smart,35:24,.676,.676,.588,.000,2.6,13.6,7.4,41.0,4.0,0.0,26.1,27.6,110,119,2.9
2,Jaren Jackson Jr.,33:55,.626,.575,.300,.450,5.4,24.8,13.8,20.3,0.0,7.6,4.0,31.3,130,123,8.3
3,Ziaire Williams,33:05,.500,.500,.500,.000,2.8,21.8,11.0,7.7,1.4,0.0,27.3,14.1,82,125,-7.9
4,Xavier Tillman Sr.,28:52,.196,.214,.357,.214,6.4,20.8,12.7,4.5,3.3,4.5,0.0,22.6,55,117,-12.8
5,player,,,,,,,,,,,,,,,,
6,David Roddy,28:59,.507,.500,.125,.250,3.2,16.6,9.0,9.4,0.0,4.5,0.0,13.0,117,126,-4.4
7,John Konchar,19:12,.750,.750,1.000,.000,4.8,18.8,10.9,6.3,0.0,0.0,0.0,4.4,168,128,-4.3
8,Derrick Rose,14:16,.102,.000,.250,.500,0.0,8.4,3.7,0.0,0.0,0.0,0.0,14.6,24,130,-22.7
9,Jake LaRavia,6:16,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0,130,-24.0
10,Jacob Gilyard,0:38,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2,0,131,-66.1
11,GG Jackson II,0:38,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,131,-11.1
12,Kenneth Lofton Jr.,0:38,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,131,-10.7
13,Vince Williams Jr.,0:38,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,131,-11.3
14,Ja Morant,Not With Team,,,,,,,,,,,,,,,
