,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Ayo Dosunmu,37:39,3,7,.429,1,4,.250,2,2,1.000,0,3,3,3,0,1,2,4,9,-6
1,DeMar DeRozan,36:54,3,13,.231,1,4,.250,7,7,1.000,0,4,4,5,1,2,0,5,14,-7
2,Coby White,34:30,8,15,.533,5,10,.500,6,6,1.000,2,2,4,8,1,0,2,2,27,-5
3,Nikola Vučević,32:59,12,21,.571,1,4,.250,1,1,1.000,4,12,16,5,0,2,3,1,26,-5
4,Patrick Williams,31:05,2,8,.250,2,5,.400,1,2,.500,0,2,2,0,0,1,1,1,7,-7
5,player,,,,,,,,,,,,,,,,,,,,
6,Torrey Craig,18:41,1,4,.250,0,2,.000,0,0,,2,3,5,1,1,0,2,4,2,-4
7,Jevon Carter,15:13,3,10,.300,3,8,.375,0,0,,1,0,1,2,1,0,0,2,9,-12
8,Andre Drummond,14:22,3,4,.750,0,0,,2,3,.667,1,3,4,0,2,2,1,1,8,-5
9,Dalen Terry,11:15,0,2,.000,0,2,.000,2,2,1.000,0,0,0,1,0,1,0,1,2,+6
10,Julian Phillips,6:42,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,1,0,+3
11,Terry Taylor,0:39,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,+2
12,Alex Caruso,Did Not Dress,,,,,,,,,,,,,,,,,,,
