,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Desmond Bane,37:45,9,18,.500,2,6,.333,2,2,1.000,2,2,4,8,0,0,0,4,22,+5
1,Jaren Jackson Jr.,36:44,7,18,.389,4,8,.500,6,6,1.000,1,3,4,0,1,4,3,1,24,+5
2,Ja Morant,34:53,10,18,.556,3,6,.500,5,6,.833,1,7,8,9,1,0,2,1,28,-7
3,Marcus Smart,33:06,2,10,.200,0,5,.000,2,3,.667,0,5,5,2,1,0,3,4,6,+11
4,Xavier Tillman Sr.,23:27,2,3,.667,0,0,,0,0,,2,3,5,2,0,0,0,3,4,-15
5,player,,,,,,,,,,,,,,,,,,,,
6,Santi Aldama,21:34,2,6,.333,2,4,.500,1,2,.500,1,7,8,3,1,0,1,4,7,+2
7,Luke Kennard,18:49,1,5,.200,0,4,.000,0,0,,0,1,1,0,0,0,0,1,2,-17
8,Ziaire Williams,18:08,7,12,.583,4,7,.571,0,0,,2,4,6,0,1,0,0,1,18,-1
9,John Konchar,8:03,0,2,.000,0,0,,0,0,,0,2,2,1,2,1,1,0,0,+2
10,David Roddy,7:30,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-10
11,Bismack Biyombo,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Derrick Rose,Did Not Play,,,,,,,,,,,,,,,,,,,
