,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Donovan Mitchell,30:01,.602,.553,.421,.211,0.0,12.6,6.6,67.9,7.1,0.0,12.6,38.5,136,101,13.7
1,Max Strus,27:24,.714,.714,.571,.000,5.0,13.8,9.6,18.4,1.9,0.0,12.5,14.2,146,112,4.7
2,Jarrett Allen,27:18,.717,.750,.000,.500,25.1,27.8,26.5,20.4,0.0,7.8,17.0,21.0,147,108,5.3
3,Dean Wade,24:03,1.125,1.125,.750,.000,0.0,15.8,8.2,0.0,4.4,0.0,0.0,8.1,208,106,8.3
4,Isaac Okoro,20:21,.820,.875,.250,.500,0.0,6.2,3.2,0.0,0.0,0.0,0.0,11.7,158,117,-5.1
5,player,,,,,,,,,,,,,,,,
6,Sam Merrill,31:06,.937,.923,1.000,.154,8.8,4.1,6.3,4.7,1.7,0.0,6.7,23.3,168,115,13.3
7,Georges Niang,28:29,.511,.444,.778,.444,0.0,22.2,11.5,4.2,0.0,3.7,0.0,18.4,116,112,-6.5
8,Craig Porter Jr.,21:58,.761,.714,.000,.286,0.0,17.3,9.0,32.1,0.0,0.0,11.3,19.7,156,115,2.4
9,Tristan Thompson,20:43,.291,.333,.000,.333,6.6,24.4,15.9,5.7,2.6,5.1,12.7,18.5,72,105,-10.9
10,Damian Jones,8:37,.902,.833,.667,.667,0.0,14.7,7.6,0.0,6.2,0.0,0.0,21.9,182,102,12.3
11,Ty Jerome,Not With Team,,,,,,,,,,,,,,,
12,Caris LeVert,Did Not Dress,,,,,,,,,,,,,,,
