,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Bojan Bogdanović,43:50,8,21,.381,1,7,.143,0,0,,2,10,12,6,0,0,2,3,17,-6
1,Cade Cunningham,42:33,12,22,.545,4,6,.667,3,4,.750,1,5,6,9,3,2,6,3,31,+4
2,Jalen Duren,39:39,5,6,.833,0,0,,5,6,.833,8,6,14,2,0,0,0,1,15,-6
3,Jaden Ivey,32:47,8,15,.533,3,5,.600,3,5,.600,5,5,10,4,0,1,3,6,22,+8
4,Kevin Knox,18:05,3,9,.333,0,6,.000,0,0,,0,2,2,0,1,0,0,3,6,+9
5,player,,,,,,,,,,,,,,,,,,,,
6,Alec Burks,30:01,4,13,.308,4,12,.333,0,0,,1,1,2,1,2,0,0,2,12,-15
7,Isaiah Livers,22:33,3,7,.429,2,6,.333,1,4,.250,0,1,1,2,0,1,3,2,9,-13
8,James Wiseman,13:21,3,3,1.000,0,0,,0,0,,2,3,5,1,0,0,1,0,6,0
9,Ausar Thompson,11:51,1,2,.500,0,1,.000,0,0,,0,3,3,2,0,0,0,1,2,-1
10,Killian Hayes,10:20,1,3,.333,0,0,,0,0,,0,2,2,0,1,0,3,0,2,-10
11,Marvin Bagley III,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Joe Harris,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Marcus Sasser,Did Not Play,,,,,,,,,,,,,,,,,,,
