,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jerami Grant,30:32,4,15,.267,2,7,.286,3,3,1.000,0,0,0,1,2,0,0,3,13,-36
1,Anfernee Simons,28:49,0,10,.000,0,2,.000,5,5,1.000,0,2,2,3,0,1,3,0,5,-35
2,Scoot Henderson,25:11,3,4,.750,0,0,,2,7,.286,0,2,2,4,0,0,6,2,8,-27
3,Toumani Camara,24:47,5,8,.625,1,3,.333,3,4,.750,2,3,5,0,0,1,3,1,14,-16
4,Duop Reath,23:53,6,14,.429,2,6,.333,0,3,.000,3,3,6,0,1,1,1,4,14,-20
5,player,,,,,,,,,,,,,,,,,,,,
6,Jabari Walker,32:28,6,11,.545,1,2,.500,4,4,1.000,2,11,13,3,1,0,4,4,17,+2
7,Malcolm Brogdon,25:54,2,7,.286,2,5,.400,3,4,.750,0,2,2,3,0,0,1,1,9,-8
8,Matisse Thybulle,14:22,1,3,.333,1,2,.500,0,0,,0,1,1,0,2,0,0,1,3,-14
9,Justin Minaya,9:28,1,1,1.000,1,1,1.000,0,0,,0,0,0,2,1,1,0,0,3,+13
10,Kris Murray,9:28,0,1,.000,0,0,,2,2,1.000,0,0,0,1,1,0,0,0,2,+13
11,Ibou Badji,8:30,1,1,1.000,0,0,,0,0,,3,3,6,0,0,1,1,3,2,+2
12,Rayan Rupert,6:38,1,2,.500,0,0,,1,2,.500,0,1,1,1,0,0,0,0,3,+11
