,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Kyle Kuzma,27:28,9,17,.529,1,2,.500,2,4,.500,2,7,9,1,0,0,2,0,21,-28
1,Jordan Poole,26:06,3,11,.273,1,3,.333,4,4,1.000,0,0,0,3,0,0,3,1,11,-30
2,Deni Avdija,25:50,3,8,.375,1,3,.333,2,2,1.000,2,4,6,3,1,0,3,1,9,-31
3,Tyus Jones,20:56,4,9,.444,1,5,.200,0,0,,0,5,5,3,1,0,2,0,9,-17
4,Mike Muscala,20:16,0,4,.000,0,3,.000,0,2,.000,3,1,4,1,0,0,0,3,0,-25
5,player,,,,,,,,,,,,,,,,,,,,
6,Bilal Coulibaly,30:52,4,11,.364,2,7,.286,3,6,.500,3,5,8,4,1,1,3,0,13,-33
7,Corey Kispert,22:59,3,6,.500,1,3,.333,2,4,.500,1,1,2,1,0,0,3,4,9,-21
8,Jared Butler,19:10,5,7,.714,0,0,,2,3,.667,0,0,0,4,2,0,1,2,12,-15
9,Patrick Baldwin Jr.,16:59,3,5,.600,2,3,.667,2,2,1.000,0,4,4,1,0,0,0,2,10,-10
10,Danilo Gallinari,10:44,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,2,2,2,-8
11,Anthony Gill,10:26,1,2,.500,0,0,,1,2,.500,1,3,4,0,0,1,2,2,3,+2
12,Jules Bernard,6:11,1,4,.250,0,2,.000,0,0,,1,0,1,0,0,0,1,1,2,-5
13,Eugene Omoruyi,2:03,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-4
