,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Luguentz Dort,36:28,.306,.318,.545,.091,0.0,18.4,9.2,4.0,1.4,0.0,8.0,15.0,65,107,-9.7
1,Shai Gilgeous-Alexander,35:33,.613,.500,.136,.591,2.7,16.2,9.5,28.7,1.5,4.8,6.7,36.8,130,104,13.3
2,Chet Holmgren,32:07,.648,.654,.308,.154,14.9,23.9,19.4,16.9,0.0,13.3,12.6,21.8,127,99,12.6
3,Josh Giddey,25:14,.313,.182,.182,.364,11.4,22.8,17.1,28.7,0.0,3.4,13.6,25.8,88,107,-3.7
4,Kenrich Williams,16:59,.000,.000,.000,.000,17.0,11.3,14.1,0.0,0.0,0.0,0.0,2.6,124,113,-8.2
5,player,,,,,,,,,,,,,,,,
6,Aaron Wiggins,24:51,.750,.750,.375,.000,3.9,11.6,7.7,14.1,0.0,0.0,0.0,14.2,158,113,5.2
7,Cason Wallace,20:10,.357,.357,.429,.000,4.8,4.8,4.8,7.4,0.0,0.0,0.0,15.3,93,116,-9.8
8,Jaylin Williams,18:29,.750,.750,.333,.000,5.2,10.4,7.8,19.5,0.0,4.6,14.3,16.7,133,111,7.1
9,Vasilije Micić,16:41,.588,.563,.375,.625,0.0,11.5,5.8,56.4,0.0,0.0,16.4,32.2,115,114,3.9
10,Ousmane Dieng,8:34,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.1,0,118,-14.2
11,Lindy Waters III,4:46,,,,,0.0,20.1,10.1,0.0,0.0,0.0,,0.0,0,110,-6.9
12,Dāvis Bertāns,0:08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,-9.3
13,Keyontae Johnson,Did Not Play,,,,,,,,,,,,,,,
14,Tre Mann,Did Not Play,,,,,,,,,,,,,,,
15,Olivier Sarr,Did Not Play,,,,,,,,,,,,,,,
