,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Cam Thomas,36:48,.658,.630,.304,.130,5.2,7.1,6.0,16.8,1.3,2.3,11.0,31.9,119,129,7.0
1,Spencer Dinwiddie,36:22,.521,.500,.400,.200,2.6,25.0,12.1,48.8,0.0,4.6,5.8,20.4,127,125,5.4
2,Mikal Bridges,35:15,.357,.344,.500,.313,0.0,3.7,1.6,20.3,0.0,0.0,9.9,24.6,80,134,-11.8
3,Cameron Johnson,26:48,.354,.278,.556,.222,3.6,19.4,10.3,5.1,1.8,0.0,9.2,17.4,79,125,-9.9
4,Nic Claxton,26:21,.814,.800,.000,.800,7.3,24.6,14.7,0.0,0.0,12.8,30.7,15.9,111,120,-2.5
5,player,,,,,,,,,,,,,,,,
6,Royce O'Neale,23:14,.500,.500,1.000,.000,0.0,5.6,2.4,5.9,2.1,0.0,14.3,12.9,89,128,-6.6
7,Dorian Finney-Smith,21:13,.429,.429,.714,.000,9.0,0.0,5.2,19.7,2.3,0.0,0.0,14.2,118,129,-2.1
8,Day'Ron Sharpe,16:24,.551,.600,.000,.200,17.6,15.8,16.8,0.0,0.0,5.1,15.5,16.9,107,127,-7.0
9,Jalen Wilson,7:37,1.330,1.500,1.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,34.7,16.2,143,135,-0.7
10,Trendon Watford,7:07,.833,.833,.333,.000,0.0,54.7,23.3,26.4,0.0,11.8,0.0,18.1,166,113,21.0
11,Harry Giles,2:51,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,135,-10.6
12,Dennis Smith Jr.,Not With Team,,,,,,,,,,,,,,,
