,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Collin Sexton,32:37,.664,.611,.333,.389,3.2,8.2,5.4,6.3,1.5,0.0,4.5,30.3,127,133,2.9
1,Kelly Olynyk,29:12,.643,.643,.286,.000,0.0,22.8,10.0,68.0,1.7,4.1,12.5,12.3,149,127,10.6
2,Lauri Markkanen,27:57,.648,.615,.385,.154,3.7,23.9,12.6,19.8,0.0,0.0,12.6,25.4,115,134,-0.2
3,Kris Dunn,27:01,.550,.550,.400,.000,3.9,14.8,8.7,18.3,1.8,4.4,37.5,26.5,72,128,-10.5
4,Simone Fontecchio,25:23,.389,.389,.556,.000,0.0,10.5,4.6,0.0,0.0,0.0,0.0,15.9,77,137,-12.5
5,player,,,,,,,,,,,,,,,,
6,Talen Horton-Tucker,26:00,.487,.455,.364,.273,4.0,10.3,6.8,30.2,5.8,0.0,7.5,22.9,108,123,3.7
7,Ochai Agbaji,23:15,.357,.357,.429,.000,13.5,5.7,10.1,0.0,2.1,0.0,0.0,13.5,95,132,-9.1
8,Taylor Hendricks,21:26,.588,.500,.625,.625,4.9,12.4,8.2,7.2,2.3,0.0,0.0,21.3,127,130,1.6
9,Walker Kessler,18:25,.568,,,,5.7,14.5,9.5,6.9,0.0,6.5,36.2,6.7,102,131,-9.1
10,Johnny Juzang,4:22,.000,.000,1.000,.000,0.0,0.0,0.0,28.9,0.0,0.0,0.0,20.5,31,138,-22.4
11,Micah Potter,4:22,.000,.000,1.000,.000,0.0,100.0,53.6,0.0,0.0,0.0,0.0,10.3,0,117,-12.6
