,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shai Gilgeous-Alexander,33:44,.487,.375,.188,.500,4.0,3.7,3.8,17.0,0.0,6.5,9.3,29.5,107,142,-8.4
1,Chet Holmgren,33:07,.316,.200,.200,.600,0.0,19.1,9.8,18.5,0.0,3.3,7.3,19.0,88,140,-10.6
2,Luguentz Dort,33:06,.873,.850,.800,.200,0.0,3.8,2.0,4.4,0.0,0.0,21.6,19.4,122,146,-0.4
3,Jalen Williams,32:44,.816,.786,.214,.214,0.0,11.6,5.9,37.6,0.0,0.0,20.7,27.3,134,143,2.8
4,Josh Giddey,19:14,.500,.500,.333,.000,6.9,19.7,13.5,31.2,0.0,0.0,0.0,21.6,128,142,1.2
5,player,,,,,,,,,,,,,,,,
6,Isaiah Joe,23:25,1.071,1.071,.857,.000,17.1,16.2,16.6,19.4,4.5,0.0,0.0,13.8,208,132,21.9
7,Aaron Wiggins,16:51,.875,.875,.250,.000,0.0,30.0,15.4,17.0,3.1,0.0,0.0,11.0,181,132,9.2
8,Kenrich Williams,16:14,.375,.375,1.000,.000,16.4,31.1,24.0,7.6,3.2,6.7,20.0,14.2,95,128,-1.7
9,Cason Wallace,14:55,.625,.625,.500,.000,17.9,0.0,8.7,9.0,3.5,7.3,0.0,12.4,152,135,6.7
10,Vasilije Micić,11:18,.788,.750,.250,.250,0.0,11.2,5.7,29.0,0.0,0.0,0.0,18.2,172,145,4.6
11,Ousmane Dieng,4:14,.000,.000,1.000,.000,0.0,29.8,15.3,0.0,0.0,0.0,50.0,21.8,0,140,-30.7
12,Olivier Sarr,1:06,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,148,-8.2
13,Dāvis Bertāns,Did Not Play,,,,,,,,,,,,,,,
14,Tre Mann,Did Not Play,,,,,,,,,,,,,,,
15,Jaylin Williams,Did Not Play,,,,,,,,,,,,,,,
