,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Donovan Mitchell,30:05,10,18,.556,4,10,.400,3,3,1.000,0,5,5,4,3,3,4,1,27,+17
1,Jarrett Allen,29:37,3,6,.500,0,1,.000,8,8,1.000,2,8,10,2,0,2,2,2,14,+17
2,Darius Garland,28:37,6,10,.600,0,3,.000,2,2,1.000,0,0,0,7,1,0,2,2,14,+23
3,Evan Mobley,25:40,5,8,.625,0,0,,4,4,1.000,0,12,12,2,0,2,2,3,14,+25
4,Max Strus,21:21,3,5,.600,0,1,.000,0,0,,1,4,5,2,1,0,1,2,6,+20
5,player,,,,,,,,,,,,,,,,,,,,
6,Isaac Okoro,23:43,3,6,.500,2,3,.667,0,0,,2,4,6,1,0,3,2,3,8,+6
7,Georges Niang,23:19,5,9,.556,3,6,.500,0,0,,1,2,3,1,1,0,0,1,13,+1
8,Caris LeVert,23:05,2,6,.333,0,2,.000,0,0,,0,3,3,5,1,0,2,1,4,+8
9,Dean Wade,16:27,3,4,.750,3,4,.750,0,0,,0,1,1,0,0,2,0,2,9,-4
10,Sam Merrill,11:44,3,7,.429,3,7,.429,0,0,,0,0,0,0,1,0,0,1,9,-6
11,Damian Jones,3:11,0,0,,0,0,,0,0,,0,1,1,2,0,1,0,0,0,+4
12,Craig Porter Jr.,3:11,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,+4
