,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Paolo Banchero,38:02,.657,.625,.200,.150,9.0,30.0,19.5,27.5,0.0,0.0,8.6,25.0,133,121,3.7
1,Franz Wagner,34:29,.669,.559,.176,.824,3.3,19.9,11.6,33.3,0.0,0.0,0.0,27.4,153,123,8.0
2,Jalen Suggs,26:37,.670,.667,.667,.556,0.0,8.6,4.3,19.5,5.1,5.9,21.1,21.8,109,108,4.0
3,Goga Bitadze,24:13,1.500,1.500,1.000,.000,4.7,18.9,11.8,18.0,0.0,6.5,75.0,6.7,94,117,-2.0
4,Anthony Black,23:04,.615,.625,.250,.500,0.0,9.9,5.0,14.9,0.0,3.4,17.0,10.4,116,121,-4.4
5,player,,,,,,,,,,,,,,,,
6,Joe Ingles,24:37,.612,.591,.636,.091,0.0,13.9,7.0,37.7,0.0,0.0,0.0,19.0,142,123,2.3
7,Moritz Wagner,22:53,.628,.615,.154,.231,20.0,10.0,15.0,0.0,2.0,3.4,17.3,30.9,108,117,-4.5
8,Gary Harris,22:16,.405,.389,.667,.222,0.0,0.0,0.0,0.0,0.0,0.0,9.2,20.0,74,126,-15.6
9,Cole Anthony,16:58,.515,.333,.000,.667,0.0,6.7,3.4,13.1,5.3,4.6,20.5,11.7,103,108,-4.5
10,Jonathan Isaac,6:49,.615,.500,.500,.500,16.8,67.1,41.9,0.0,0.0,11.5,0.0,14.6,145,105,1.3
11,Caleb Houstan,Did Not Play,,,,,,,,,,,,,,,
12,Jett Howard,Did Not Play,,,,,,,,,,,,,,,
13,Chuma Okeke,Did Not Play,,,,,,,,,,,,,,,
14,Admiral Schofield,Did Not Play,,,,,,,,,,,,,,,
