,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Nikola Jokić,36:16,.610,.614,.227,.182,9.9,28.8,20.0,45.3,1.4,2.2,7.8,31.8,133,109,15.0
1,Kentavious Caldwell-Pope,36:15,.776,.750,.250,.167,3.3,2.9,3.1,3.5,4.2,2.2,18.9,19.6,122,111,1.9
2,Aaron Gordon,34:59,.682,.682,.182,.000,6.9,14.9,11.2,17.9,2.9,2.2,0.0,14.1,155,110,8.6
3,Jamal Murray,34:15,.756,.731,.385,.154,0.0,6.1,3.3,22.9,0.0,2.3,6.7,19.4,150,119,5.0
4,Michael Porter Jr.,30:08,.462,.462,.692,.000,8.0,34.6,22.2,8.0,3.3,0.0,0.0,19.3,111,104,-0.2
5,player,,,,,,,,,,,,,,,,
6,Reggie Jackson,24:04,.500,.500,.625,.000,0.0,13.0,7.0,4.7,2.1,0.0,20.0,18.6,82,114,-8.2
7,Christian Braun,19:20,.425,.400,.200,.400,6.2,10.8,8.7,11.5,0.0,4.1,14.5,15.9,97,117,-6.2
8,Zeke Nnaji,11:44,.515,.333,.333,.667,0.0,0.0,0.0,9.3,0.0,0.0,20.5,18.6,96,123,-12.0
9,Peyton Watson,10:50,.500,.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,7.3,25.0,16.5,71,118,-9.4
10,Collin Gillespie,0:43,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,123,-9.5
11,Braxton Key,0:43,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,123,-8.9
12,Jalen Pickett,0:43,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4,200,123,48.3
13,Justin Holiday,Did Not Play,,,,,,,,,,,,,,,
14,DeAndre Jordan,Did Not Play,,,,,,,,,,,,,,,
15,Julian Strawther,Did Not Play,,,,,,,,,,,,,,,
