,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,DeMar DeRozan,38:03,.520,.450,.200,.350,3.2,18.9,11.0,20.7,1.3,0.0,8.0,29.2,110,115,-2.0
1,Coby White,35:12,.566,.553,.316,.158,6.8,20.5,13.6,15.9,2.8,0.0,9.0,28.1,113,111,1.6
2,Nikola Vučević,34:52,.600,.600,.150,.000,17.2,31.0,24.1,30.6,2.8,3.1,0.0,25.4,139,107,13.6
3,Alex Caruso,27:34,.833,.833,.667,.000,0.0,13.1,6.5,17.0,3.6,7.7,14.3,11.2,144,105,8.5
4,Zach LaVine,24:12,.538,.500,.429,.143,0.0,9.9,5.0,14.2,0.0,0.0,21.2,17.3,95,119,-9.2
5,player,,,,,,,,,,,,,,,,
6,Ayo Dosunmu,32:02,.506,.444,.111,.222,0.0,3.7,1.9,17.8,0.0,3.3,0.0,13.6,123,117,-2.3
7,Patrick Williams,23:26,.667,.667,.333,.000,0.0,0.0,0.0,5.4,0.0,0.0,0.0,17.0,133,120,-1.9
8,Dalen Terry,11:59,,,,,10.0,20.0,15.0,0.0,0.0,0.0,100.0,7.4,35,117,-17.8
9,Andre Drummond,9:42,.906,1.000,.000,4.000,0.0,49.5,24.7,0.0,0.0,11.0,26.6,17.2,129,105,1.8
10,Jevon Carter,2:56,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,120,-8.4
11,Torrey Craig,Did Not Dress,,,,,,,,,,,,,,,
12,Terry Taylor,Did Not Play,,,,,,,,,,,,,,,
