,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Miles Bridges,34:42,8,20,.400,3,7,.429,0,0,,0,4,4,3,0,0,2,1,19,-12
1,Terry Rozier,32:05,9,15,.600,7,11,.636,0,0,,1,1,2,4,1,1,1,1,25,-9
2,LaMelo Ball,31:17,8,19,.421,4,12,.333,9,10,.900,0,5,5,7,2,0,4,5,29,-12
3,Nick Richards,30:59,4,5,.800,0,0,,2,2,1.000,5,7,12,2,0,2,0,2,10,-5
4,Cody Martin,27:58,2,9,.222,1,5,.200,2,2,1.000,1,3,4,4,2,0,0,2,7,-15
5,player,,,,,,,,,,,,,,,,,,,,
6,P.J. Washington,23:46,3,9,.333,1,4,.250,0,0,,4,1,5,2,1,2,1,3,7,-10
7,Nick Smith Jr.,17:22,1,5,.200,1,2,.500,0,0,,2,1,3,3,0,0,1,1,3,-9
8,Nathan Mensah,13:27,1,2,.500,0,0,,2,2,1.000,1,1,2,0,0,1,1,4,4,-21
9,Ish Smith,10:50,1,1,1.000,0,0,,0,0,,0,1,1,2,0,1,0,0,2,-9
10,JT Thor,7:04,0,1,.000,0,1,.000,0,0,,1,1,2,1,0,1,1,0,0,+5
11,James Bouknight,3:30,2,3,.667,2,2,1.000,0,0,,0,0,0,0,0,0,0,0,6,-1
12,Leaky Black,3:30,0,0,,0,0,,0,2,.000,0,0,0,0,1,0,1,0,0,-1
13,Frank Ntilikina,3:30,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,0,0,-1
