,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Desmond Bane,35:28,.555,.536,.500,.214,0.0,22.6,10.2,37.1,0.0,0.0,11.5,22.9,102,124,-0.4
1,Ja Morant,30:57,.548,.417,.333,.667,0.0,11.1,5.0,19.6,0.0,0.0,0.0,23.5,113,126,-1.2
2,Marcus Smart,30:48,.426,.364,.364,.636,0.0,3.7,1.7,13.1,4.7,0.0,12.4,24.5,77,117,-5.6
3,Jaren Jackson Jr.,28:32,.541,.464,.286,.429,0.0,12.0,5.4,8.5,1.7,0.0,0.0,27.4,105,122,0.1
4,Bismack Biyombo,21:43,,,,,0.0,31.6,14.3,0.0,0.0,3.7,,0.0,0,119,-6.1
5,player,,,,,,,,,,,,,,,,
6,Luke Kennard,19:51,.944,.944,.889,.000,0.0,17.3,7.8,31.2,0.0,0.0,10.0,23.6,139,124,14.9
7,Vince Williams Jr.,17:41,.000,.000,1.000,.000,0.0,38.8,17.5,9.0,0.0,0.0,0.0,10.6,13,120,-13.9
8,Santi Aldama,14:07,.363,.417,.833,.333,0.0,16.2,7.3,14.7,0.0,0.0,0.0,22.9,72,125,-5.9
9,Derrick Rose,12:14,.333,.333,.000,.000,0.0,0.0,0.0,45.1,0.0,0.0,25.0,15.3,76,128,-9.4
10,David Roddy,10:54,.258,.000,.667,.667,0.0,0.0,0.0,14.7,0.0,0.0,20.5,21.0,51,128,-14.4
11,Xavier Tillman Sr.,8:07,.250,.250,.500,.000,11.6,14.1,12.7,0.0,0.0,0.0,0.0,23.1,63,125,-13.0
12,John Konchar,4:49,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-9.2
13,Ziaire Williams,4:49,.000,.000,.000,.000,0.0,23.7,10.7,0.0,0.0,0.0,33.3,29.2,0,123,-31.6
