,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Kevin Durant,33:23,15,22,.682,6,8,.750,2,2,1.000,0,9,9,9,0,0,1,1,38,-8
1,Eric Gordon,33:11,5,12,.417,4,8,.500,0,0,,0,2,2,1,1,1,1,2,14,-2
2,Devin Booker,31:52,7,15,.467,2,3,.667,8,10,.800,0,4,4,15,0,0,1,3,24,+9
3,Grayson Allen,29:52,3,8,.375,2,4,.500,2,2,1.000,0,1,1,1,0,0,0,1,10,-8
4,Jusuf Nurkić,23:02,4,7,.571,0,1,.000,7,7,1.000,2,5,7,4,1,0,4,4,15,-2
5,player,,,,,,,,,,,,,,,,,,,,
6,Drew Eubanks,21:03,5,5,1.000,1,1,1.000,0,0,,0,4,4,0,0,0,0,2,11,+8
7,Keita Bates-Diop,19:32,2,4,.500,0,0,,3,3,1.000,1,2,3,0,2,3,0,4,7,+9
8,Jordan Goodwin,14:22,1,6,.167,1,4,.250,0,0,,0,2,2,4,1,0,0,2,3,+13
9,Josh Okogie,12:43,0,1,.000,0,0,,1,2,.500,1,0,1,0,0,0,1,2,1,-14
10,Nassir Little,10:57,2,3,.667,1,2,.500,0,0,,0,1,1,1,0,0,0,0,5,+8
11,Yuta Watanabe,10:00,1,3,.333,1,2,.500,0,0,,1,1,2,0,0,0,0,1,3,+2
12,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Bol Bol,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Saben Lee,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Chimezie Metu,Did Not Play,,,,,,,,,,,,,,,,,,,
