,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jaren Jackson Jr.,36:36,4,14,.286,2,6,.333,8,10,.800,0,4,4,3,1,3,2,3,18,-9
1,Desmond Bane,34:15,5,16,.313,3,9,.333,0,0,,1,1,2,4,0,0,5,3,13,-17
2,Bismack Biyombo,30:11,2,3,.667,0,0,,6,10,.600,2,3,5,3,1,0,1,1,10,-16
3,Santi Aldama,26:39,6,15,.400,1,7,.143,1,2,.500,2,5,7,2,0,0,1,0,14,-15
4,Jacob Gilyard,16:20,0,2,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,0,0,-21
5,player,,,,,,,,,,,,,,,,,,,,
6,David Roddy,27:53,4,9,.444,2,5,.400,1,1,1.000,2,2,4,2,0,0,1,2,11,-5
7,Derrick Rose,19:40,5,12,.417,0,2,.000,2,2,1.000,2,0,2,4,1,0,1,2,12,-3
8,Ziaire Williams,18:08,4,8,.500,2,3,.667,1,2,.500,0,2,2,1,0,0,2,5,11,-9
9,Jaylen Nowell,13:29,2,4,.500,0,1,.000,0,0,,1,4,5,3,0,0,0,1,4,+5
10,Vince Williams Jr.,9:51,0,2,.000,0,2,.000,0,0,,1,2,3,1,1,0,0,1,0,-11
11,Shaquille Harrison,2:19,1,2,.500,0,0,,0,0,,0,1,1,0,0,1,0,0,2,-3
12,Kenneth Lofton Jr.,2:19,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-3
13,John Konchar,2:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
