,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Donte DiVincenzo,41:52,10,22,.455,5,15,.333,3,4,.750,0,6,6,5,0,1,2,3,28,+24
1,Josh Hart,39:13,3,7,.429,0,3,.000,2,2,1.000,2,10,12,7,0,0,1,0,8,+15
2,Jalen Brunson,34:14,13,24,.542,2,6,.333,4,5,.800,0,4,4,7,1,0,2,1,32,+20
3,Precious Achiuwa,32:37,4,6,.667,1,1,1.000,0,0,,1,4,5,0,0,1,0,4,9,+21
4,Isaiah Hartenstein,16:28,4,4,1.000,0,0,,2,3,.667,1,3,4,1,3,0,1,2,10,+10
5,player,,,,,,,,,,,,,,,,,,,,
6,Quentin Grimes,31:51,3,11,.273,1,6,.167,0,0,,0,2,2,2,0,0,0,1,7,+3
7,Jericho Sims,23:37,3,3,1.000,0,0,,0,0,,3,4,7,2,0,0,2,1,6,+5
8,Miles McBride,14:56,4,7,.571,3,6,.500,0,0,,0,0,0,1,1,0,1,3,11,-2
9,Malachi Flynn,1:44,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,+3
10,Ryan Arcidiacono,1:44,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+3
11,Charlie Brown Jr.,1:44,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,1,0,+3
12,OG Anunoby,Did Not Dress,,,,,,,,,,,,,,,,,,,
