,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Lauri Markkanen,12:00,3,4,.750,2,2,1.000,1,2,.500,3,2,5,0,0,0,0,0,9,+1
1,John Collins,9:46,2,4,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,0,5,0
2,Jordan Clarkson,5:22,1,4,.250,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-5
3,Ochai Agbaji,4:15,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
4,Keyonte George,4:15,0,0,,0,0,,0,0,,0,0,0,2,0,0,1,0,0,-3
5,player,,,,,,,,,,,,,,,,,,,,
6,Talen Horton-Tucker,7:45,1,3,.333,0,1,.000,2,2,1.000,1,1,2,3,0,0,0,0,4,+4
7,Collin Sexton,7:45,3,4,.750,2,3,.667,0,0,,0,2,2,1,1,0,1,0,8,+4
8,Kelly Olynyk,2:14,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,1,3,0,+1
9,Simone Fontecchio,6:38,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,1,1,1,3,+6
10,Kris Dunn,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Taylor Hendricks,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Brice Sensabaugh,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Omer Yurtseven,Did Not Play,,,,,,,,,,,,,,,,,,,
