,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jayson Tatum,38:47,11,22,.500,2,9,.222,6,9,.667,0,6,6,4,0,0,2,3,30,+14
1,Derrick White,30:08,7,15,.467,3,7,.429,2,2,1.000,1,3,4,8,4,1,1,0,19,+13
2,Jaylen Brown,29:35,8,15,.533,0,5,.000,2,3,.667,0,3,3,4,0,1,2,0,18,+20
3,Jrue Holiday,28:12,2,7,.286,2,3,.667,0,0,,1,3,4,4,2,1,0,2,6,+12
4,Lamar Stevens,14:07,3,7,.429,1,3,.333,1,2,.500,1,2,3,0,2,1,1,2,8,-7
5,player,,,,,,,,,,,,,,,,,,,,
6,Sam Hauser,31:30,4,8,.500,3,6,.500,0,0,,2,5,7,4,4,0,1,1,11,+19
7,Payton Pritchard,28:17,7,10,.700,6,7,.857,1,2,.500,1,2,3,5,1,0,0,4,21,+8
8,Neemias Queta,18:18,2,3,.667,0,0,,0,0,,2,1,3,1,1,3,1,6,4,+13
9,Oshae Brissett,15:38,4,4,1.000,1,1,1.000,2,2,1.000,1,0,1,1,0,0,2,4,11,-3
10,Svi Mykhailiuk,5:28,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-4
11,Kristaps Porziņģis,Did Not Dress,,,,,,,,,,,,,,,,,,,
