,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Kyle Lowry,29:06,9,15,.600,7,10,.700,3,4,.750,0,1,1,3,0,0,0,3,28,+21
1,Jimmy Butler,27:48,3,12,.250,1,5,.200,3,4,.750,1,3,4,9,2,2,1,0,10,+23
2,Haywood Highsmith,24:41,4,6,.667,2,3,.667,0,0,,1,5,6,5,1,2,0,4,10,+18
3,Duncan Robinson,24:15,3,7,.429,1,3,.333,0,0,,0,2,2,3,0,0,0,3,7,+32
4,Thomas Bryant,23:41,4,8,.500,0,0,,2,2,1.000,1,6,7,1,1,1,0,3,10,+13
5,player,,,,,,,,,,,,,,,,,,,,
6,Jaime Jaquez Jr.,28:02,7,10,.700,4,4,1.000,4,5,.800,2,6,8,1,1,0,6,1,22,+16
7,Orlando Robinson,27:32,6,9,.667,1,1,1.000,1,2,.500,4,5,9,2,1,2,2,4,14,+22
8,Josh Richardson,27:09,5,9,.556,2,4,.500,2,2,1.000,1,0,1,5,2,0,0,0,14,+13
9,Caleb Martin,26:24,5,12,.417,2,5,.400,2,2,1.000,0,3,3,1,3,0,1,0,14,+12
10,Dru Smith,1:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-5
11,Bam Adebayo,Did Not Dress,,,,,,,,,,,,,,,,,,,
