,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brandin Podziemski,37:56,.476,.429,.286,.286,8.8,18.4,14.2,10.7,0.0,0.0,0.0,17.2,123,107,-2.2
1,Stephen Curry,34:17,.593,.583,.458,.042,3.3,10.2,7.1,16.0,0.0,0.0,14.1,34.3,111,110,2.6
2,Jonathan Kuminga,33:02,.601,.500,.000,.667,6.8,21.1,14.8,14.6,1.5,6.2,11.4,32.9,122,99,9.1
3,Draymond Green,30:20,.667,.667,.000,.000,7.4,23.0,16.1,30.2,0.0,6.7,33.3,12.3,113,101,4.7
4,Klay Thompson,29:48,.444,.444,.333,.000,0.0,17.6,9.9,13.2,3.4,0.0,10.0,13.9,100,100,-1.2
5,player,,,,,,,,,,,,,,,,
6,Lester Quinones,23:47,.190,.143,.286,.286,14.1,14.7,14.4,9.8,4.2,0.0,11.3,15.4,71,98,-7.5
7,Gui Santos,17:43,.712,.600,.000,.600,12.6,14.8,13.8,0.0,2.8,11.5,0.0,14.7,164,94,8.6
8,Moses Moody,15:23,.400,.400,.200,.000,7.3,0.0,3.2,0.0,0.0,6.6,16.7,16.1,80,110,-7.9
9,Kevon Looney,13:15,.500,.500,.000,.000,16.8,19.8,18.5,27.6,0.0,7.7,0.0,6.2,158,101,4.7
10,Dario Šarić,4:29,.436,.333,.333,.333,0.0,0.0,0.0,0.0,11.2,0.0,0.0,31.7,107,88,5.1
11,Trayce Jackson-Davis,Did Not Play,,,,,,,,,,,,,,,
12,Cory Joseph,Did Not Play,,,,,,,,,,,,,,,
