,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Keegan Murray,37:42,9,13,.692,5,8,.625,2,2,1.000,2,6,8,1,1,0,0,0,25,+21
1,De'Aaron Fox,35:52,11,20,.550,2,6,.333,4,7,.571,1,1,2,6,1,0,1,2,28,+17
2,Domantas Sabonis,35:25,8,10,.800,1,2,.500,6,11,.545,0,9,9,10,0,2,3,4,23,+6
3,Kevin Huerter,28:41,7,11,.636,6,9,.667,0,0,,1,1,2,2,0,0,0,4,20,+5
4,Harrison Barnes,21:52,2,4,.500,0,2,.000,0,0,,2,3,5,3,0,0,1,0,4,+8
5,player,,,,,,,,,,,,,,,,,,,,
6,Malik Monk,25:38,4,8,.500,3,5,.600,2,2,1.000,1,4,5,4,1,1,2,2,13,+10
7,Sasha Vezenkov,17:12,4,6,.667,3,5,.600,0,0,,0,2,2,0,0,0,0,1,11,+7
8,Keon Ellis,12:11,1,3,.333,0,2,.000,0,0,,0,0,0,2,0,1,2,1,2,-3
9,Chris Duarte,9:07,1,3,.333,0,2,.000,0,0,,0,0,0,0,0,0,1,4,2,-2
10,JaVale McGee,6:58,1,2,.500,0,0,,0,0,,1,3,4,1,0,0,0,1,2,+2
11,Alex Len,5:37,1,2,.500,0,0,,0,0,,0,0,0,3,0,0,0,0,2,+4
12,Kessler Edwards,1:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
13,Jordan Ford,1:14,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-5
14,Colby Jones,1:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
15,Davion Mitchell,Did Not Play,,,,,,,,,,,,,,,,,,,
