,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Luka Dončić,26:15,5,16,.313,3,5,.600,3,5,.600,1,1,2,2,0,0,8,0,16,-26
1,Kyrie Irving,25:46,6,13,.462,3,7,.429,2,4,.500,1,1,2,6,0,0,1,1,17,-14
2,Grant Williams,23:52,3,6,.500,3,4,.750,1,2,.500,0,1,1,0,0,1,2,0,10,-11
3,Dereck Lively II,21:05,1,2,.500,0,1,.000,2,2,1.000,3,6,9,2,0,0,0,2,4,-8
4,Derrick Jones Jr.,18:28,2,4,.500,1,3,.333,2,2,1.000,2,1,3,2,0,1,1,1,7,-10
5,player,,,,,,,,,,,,,,,,,,,,
6,Josh Green,27:38,1,3,.333,0,2,.000,0,0,,1,4,5,4,0,0,2,1,2,-14
7,Tim Hardaway Jr.,21:23,5,11,.455,3,9,.333,4,4,1.000,0,0,0,1,0,0,1,2,17,-26
8,Jaden Hardy,18:04,4,12,.333,0,3,.000,1,1,1.000,0,2,2,3,1,0,1,3,9,-2
9,Seth Curry,13:21,0,4,.000,0,4,.000,3,3,1.000,0,3,3,2,3,0,1,1,3,+4
10,Dante Exum,12:15,4,6,.667,0,2,.000,1,1,1.000,1,0,1,2,0,0,1,2,9,+3
11,Richaun Holmes,12:00,3,6,.500,0,0,,0,0,,3,4,7,0,0,0,1,2,6,+8
12,Dwight Powell,10:50,2,4,.500,0,0,,0,0,,3,4,7,1,0,1,1,1,4,-16
13,Olivier-Maxence Prosper,9:02,2,3,.667,1,2,.500,1,2,.500,1,2,3,0,0,0,0,0,6,+7
14,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,,,,,
