,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Bilal Coulibaly,27:51,.375,.375,.500,.000,7.3,11.8,9.5,5.4,1.7,7.0,7.7,19.8,83,124,-6.4
1,Tyus Jones,26:32,.611,.611,.444,.000,0.0,12.3,6.0,42.3,1.8,0.0,18.2,17.5,117,126,-0.9
2,Kyle Kuzma,26:20,.700,.700,.400,.000,0.0,20.7,10.0,32.3,0.0,0.0,11.8,27.3,122,128,6.3
3,Jordan Poole,25:16,.500,.500,.455,.000,8.1,4.3,6.3,12.9,5.6,3.9,21.4,23.4,87,118,-3.0
4,Deni Avdija,22:13,.506,.450,.300,.200,9.2,24.6,16.6,7.1,2.1,0.0,0.0,20.7,117,121,-4.5
5,player,,,,,,,,,,,,,,,,
6,Corey Kispert,23:35,.654,.750,1.000,.333,0.0,9.3,4.5,0.0,0.0,0.0,22.5,15.9,84,132,-9.0
7,Danilo Gallinari,16:11,.255,.200,.400,.400,0.0,13.5,6.5,16.5,2.9,0.0,14.5,18.0,62,123,-10.9
8,Johnny Davis,15:46,.512,.500,.000,.500,6.5,6.9,6.7,0.0,0.0,0.0,29.1,18.5,76,132,-15.6
9,Eugene Omoruyi,12:00,1.036,1.100,.200,.800,25.5,27.3,26.4,21.1,3.9,8.2,0.0,23.8,210,113,34.8
10,Ryan Rollins,12:00,.634,.000,.000,4.000,8.5,0.0,4.4,30.8,15.7,0.0,15.3,23.0,136,98,19.7
11,Delon Wright,11:30,.174,.000,.000,1.000,0.0,19.0,9.2,21.4,0.0,0.0,0.0,10.6,74,128,-12.0
12,Anthony Gill,9:44,.525,.333,.000,1.333,0.0,22.4,10.8,14.5,0.0,0.0,0.0,20.7,123,127,-6.1
13,Patrick Baldwin Jr.,5:31,.000,.000,1.000,.000,0.0,0.0,0.0,22.3,0.0,0.0,0.0,7.7,55,135,-9.5
14,Jared Butler,5:31,.000,.000,1.000,.000,0.0,0.0,0.0,22.3,0.0,0.0,33.3,23.0,20,135,-29.6
15,Mike Muscala,Did Not Play,,,,,,,,,,,,,,,
