,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Dyson Daniels,31:26,7,12,.583,3,6,.500,0,0,,2,7,9,4,0,0,3,3,17,-29
1,Brandon Ingram,30:51,9,17,.529,1,3,.333,1,4,.250,0,5,5,5,0,0,1,2,20,-10
2,Jordan Hawkins,27:34,3,13,.231,2,9,.222,2,2,1.000,0,2,2,2,0,0,2,1,10,-28
3,Zion Williamson,26:44,7,11,.636,0,0,,4,8,.500,1,1,2,4,1,0,6,3,18,-21
4,Jonas Valančiūnas,20:51,6,11,.545,3,5,.600,0,0,,2,8,10,3,0,2,0,0,15,-13
5,player,,,,,,,,,,,,,,,,,,,,
6,Matt Ryan,27:06,5,7,.714,4,6,.667,0,0,,3,3,6,2,0,0,0,3,14,0
7,Jeremiah Robinson-Earl,25:46,4,8,.500,3,5,.600,0,0,,1,5,6,1,1,0,1,2,11,+5
8,Naji Marshall,13:51,2,3,.667,1,1,1.000,3,3,1.000,1,1,2,2,0,0,2,2,8,+4
9,Cody Zeller,13:20,1,2,.500,0,0,,1,2,.500,1,4,5,2,0,0,1,1,3,+11
10,Dereon Seabron,8:05,1,1,1.000,0,0,,1,2,.500,0,3,3,2,0,1,0,2,3,+16
11,Kira Lewis Jr.,7:35,2,5,.400,0,0,,1,1,1.000,1,0,1,4,0,0,1,0,5,+14
12,Larry Nance Jr.,6:51,0,2,.000,0,1,.000,0,0,,1,2,3,0,0,0,1,1,0,-9
