,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Devin Vassell,25:38,.530,.450,.300,.300,0.0,10.4,6.3,25.0,3.6,0.0,15.0,21.5,110,95,-2.0
1,Jeremy Sochan,25:37,.781,.786,.286,.429,0.0,20.8,12.6,21.0,3.6,3.4,10.7,15.1,148,88,10.6
2,Tre Jones,21:38,.615,.500,.250,.500,0.0,12.3,7.5,38.3,2.1,0.0,0.0,9.3,169,98,2.2
3,Julian Champagnie,20:32,.483,.375,.875,.375,0.0,8.7,5.3,5.8,0.0,0.0,9.7,20.8,97,105,-10.2
4,Victor Wembanyama,19:41,.781,.714,.214,.429,20.9,36.1,30.1,10.6,0.0,8.9,15.3,41.3,134,86,11.5
5,player,,,,,,,,,,,,,,,,
6,Malaki Branham,20:28,.571,.571,.429,.000,0.0,8.7,5.3,24.7,0.0,0.0,22.2,18.2,105,105,-3.3
7,Keldon Johnson,18:39,.421,.364,.636,.182,0.0,9.5,5.8,6.9,2.5,0.0,14.4,30.8,78,98,-13.9
8,Dominick Barlow,16:55,.377,.250,.000,1.500,16.2,21.0,19.1,6.7,0.0,15.5,0.0,16.2,108,90,-2.8
9,Blake Wesley,16:37,.667,.667,.000,.000,0.0,10.7,6.5,22.1,2.8,0.0,0.0,7.5,162,97,-0.7
10,Cedi Osman,13:44,1.127,1.250,.500,.500,10.0,19.4,15.7,11.3,3.4,0.0,38.1,23.8,113,91,8.0
11,Doug McDermott,11:37,.956,1.000,1.000,.500,0.0,15.3,9.3,0.0,0.0,0.0,0.0,26.1,167,101,19.0
12,Mamadi Diakite,9:38,1.031,1.000,.000,.667,0.0,0.0,0.0,16.6,0.0,0.0,0.0,16.7,219,109,11.5
13,Devonte' Graham,9:38,.800,.800,.800,.000,0.0,0.0,0.0,33.2,4.8,0.0,0.0,21.5,163,98,15.9
14,Sandro Mamukelashvili,9:38,.266,.000,.000,2.000,14.2,9.2,11.2,0.0,0.0,9.1,0.0,8.1,97,100,-8.4
