,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jayson Tatum,38:36,8,18,.444,3,9,.333,6,8,.750,0,6,6,5,1,0,0,3,25,+17
1,Jrue Holiday,34:50,7,11,.636,1,3,.333,1,1,1.000,0,6,6,5,2,1,1,1,16,+6
2,Derrick White,31:38,10,16,.625,6,10,.600,4,4,1.000,2,1,3,3,2,2,0,4,30,+21
3,Kristaps Porziņģis,29:18,7,13,.538,3,6,.500,4,4,1.000,1,2,3,1,2,0,2,2,21,+13
4,Jaylen Brown,27:10,7,13,.538,2,5,.400,1,1,1.000,0,0,0,4,1,1,2,5,17,+18
5,player,,,,,,,,,,,,,,,,,,,,
6,Al Horford,27:21,5,8,.625,3,6,.500,1,1,1.000,2,8,10,2,0,0,2,1,14,+9
7,Sam Hauser,20:57,0,5,.000,0,5,.000,1,2,.500,1,2,3,1,0,1,0,1,1,-10
8,Payton Pritchard,18:32,2,4,.500,1,3,.333,0,0,,1,1,2,2,0,0,0,2,5,-12
9,Luke Kornet,10:51,2,3,.667,0,0,,0,0,,1,0,1,1,0,0,0,0,4,-8
10,Dalano Banton,0:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
11,Oshae Brissett,0:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
12,Svi Mykhailiuk,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Neemias Queta,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Lamar Stevens,Did Not Play,,,,,,,,,,,,,,,,,,,
