,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tyrese Maxey,36:25,8,20,.400,6,11,.545,3,3,1.000,1,1,2,10,0,0,1,0,25,+21
1,Tobias Harris,31:53,5,13,.385,0,4,.000,0,0,,1,4,5,1,2,0,0,0,10,+14
2,Joel Embiid,31:14,11,24,.458,1,2,.500,9,10,.900,2,10,12,9,0,1,1,3,32,+25
3,De'Anthony Melton,27:16,8,10,.800,4,6,.667,1,1,1.000,0,5,5,1,3,0,1,3,21,+23
4,Nicolas Batum,23:49,1,1,1.000,1,1,1.000,0,0,,0,3,3,3,0,0,0,2,3,+25
5,player,,,,,,,,,,,,,,,,,,,,
6,Jaden Springer,20:48,3,6,.500,2,4,.500,2,2,1.000,2,3,5,2,0,0,0,1,10,-1
7,Danuel House Jr.,14:25,1,4,.250,1,2,.500,0,0,,2,1,3,3,1,0,0,3,3,+2
8,Paul Reed,13:41,0,4,.000,0,1,.000,0,0,,1,3,4,1,0,2,0,2,0,-6
9,Patrick Beverley,11:34,1,4,.250,0,1,.000,0,0,,0,1,1,2,0,0,1,1,2,+1
10,Robert Covington,10:49,2,2,1.000,0,0,,0,0,,0,2,2,0,1,1,0,1,4,+3
11,Marcus Morris,6:11,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,+2
12,Furkan Korkmaz,4:24,1,3,.333,0,2,.000,1,1,1.000,0,0,0,0,0,0,0,1,3,-1
13,KJ Martin,4:24,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,1,0,-1
14,Mo Bamba,3:05,2,2,1.000,0,0,,1,1,1.000,0,0,0,0,1,0,0,0,5,+3
