,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shai Gilgeous-Alexander,29:53,.799,.767,.067,.667,0.0,10.0,6.1,54.9,7.9,7.9,13.4,35.0,150,88,20.8
1,Cason Wallace,24:48,.857,.857,.571,.000,0.0,8.1,4.9,5.6,1.9,0.0,12.5,15.1,134,109,-1.0
2,Chet Holmgren,23:20,.743,.722,.667,.444,0.0,25.7,15.6,18.3,2.0,6.7,8.5,23.5,136,100,7.6
3,Luguentz Dort,19:06,1.000,1.000,.750,.000,8.1,5.2,6.4,6.9,0.0,4.1,0.0,9.8,191,110,2.3
4,Josh Giddey,19:06,.450,.375,.250,.250,0.0,31.4,19.1,27.6,2.5,4.1,18.4,26.6,94,100,-5.4
5,player,,,,,,,,,,,,,,,,
6,Ousmane Dieng,19:58,.935,.900,.200,.400,0.0,10.0,6.1,28.0,0.0,0.0,14.5,16.1,168,113,3.4
7,Aaron Wiggins,19:18,.683,.667,.833,.500,0.0,10.4,6.3,27.2,2.5,0.0,12.0,20.1,133,108,2.1
8,Jaylin Williams,18:15,.717,.625,.750,.500,8.5,38.4,26.6,0.0,0.0,4.3,0.0,12.5,149,104,-1.4
9,Lindy Waters III,17:35,.600,.600,1.000,.000,0.0,28.4,17.3,7.1,0.0,0.0,28.6,18.6,82,110,-10.1
10,Vasilije Micić,14:04,.500,.500,.500,.000,0.0,0.0,0.0,33.6,0.0,0.0,60.0,16.6,82,115,-13.9
11,Kenrich Williams,10:24,.800,.800,.600,.000,0.0,28.8,17.5,0.0,0.0,7.6,0.0,22.4,134,102,3.9
12,Keyontae Johnson,9:36,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9.7,0,115,-20.2
13,Olivier Sarr,7:37,.521,.500,.500,1.000,20.3,39.4,31.9,0.0,0.0,10.3,25.8,23.8,93,98,-14.4
14,Aleksej Pokusevski,7:00,.694,.750,.500,1.000,0.0,14.3,8.7,0.0,6.8,0.0,0.0,19.2,127,98,4.3
15,Dāvis Bertāns,Did Not Play,,,,,,,,,,,,,,,
