,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kevin Durant,41:45,.630,.600,.333,.133,5.0,15.3,10.1,21.9,1.2,4.8,5.9,17.9,136,111,6.2
1,Devin Booker,40:35,.452,.435,.435,.130,0.0,21.0,10.4,23.4,1.2,2.5,0.0,26.5,107,111,-1.3
2,Bradley Beal,38:50,.443,.429,.429,.048,0.0,13.7,6.8,24.0,1.3,0.0,4.5,25.6,102,114,-5.0
3,Jusuf Nurkić,26:35,.551,.600,.200,.200,0.0,32.1,15.9,8.9,3.8,0.0,15.5,10.7,100,103,-4.8
4,Grayson Allen,13:25,.399,.000,.000,2.000,0.0,15.9,7.9,7.8,0.0,0.0,21.0,15.7,79,117,-12.4
5,player,,,,,,,,,,,,,,,,
6,Eric Gordon,33:30,.643,.618,.706,.118,6.2,6.4,6.3,20.7,3.0,6.0,14.4,27.6,118,108,8.6
7,Drew Eubanks,21:25,1.011,1.000,.000,.200,14.6,10.0,12.3,6.4,0.0,4.7,0.0,11.2,212,115,6.2
8,Josh Okogie,18:12,.870,1.000,.400,.600,17.2,23.4,20.3,0.0,2.7,5.5,0.0,15.4,171,104,14.2
9,Keita Bates-Diop,5:43,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,17.5,0.0,7.7,300,108,18.3
10,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,
11,Jordan Goodwin,Did Not Play,,,,,,,,,,,,,,,
12,Nassir Little,Did Not Play,,,,,,,,,,,,,,,
13,Chimezie Metu,Did Not Play,,,,,,,,,,,,,,,
14,Yuta Watanabe,Did Not Play,,,,,,,,,,,,,,,
