,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Paul Reed,31:07,3,6,.500,0,1,.000,0,0,,4,4,8,4,2,2,0,3,6,-8
1,Tyrese Maxey,29:49,5,14,.357,2,7,.286,0,0,,0,2,2,3,1,1,3,2,12,-27
2,Tobias Harris,29:24,6,14,.429,0,1,.000,1,1,1.000,0,7,7,3,0,1,1,1,13,-22
3,Kelly Oubre Jr.,24:30,5,15,.333,1,4,.250,0,0,,1,2,3,0,0,1,1,2,11,-15
4,Jaden Springer,23:24,3,9,.333,0,3,.000,2,2,1.000,2,2,4,1,2,1,1,2,8,-11
5,player,,,,,,,,,,,,,,,,,,,,
6,KJ Martin,28:32,6,10,.600,2,3,.667,1,1,1.000,1,4,5,2,1,0,1,1,15,-9
7,Patrick Beverley,22:56,5,8,.625,1,2,.500,2,2,1.000,0,3,3,5,0,0,3,1,13,-17
8,Furkan Korkmaz,16:17,0,3,.000,0,2,.000,0,0,,3,1,4,0,0,2,1,0,0,-5
9,Ricky Council IV,10:02,4,7,.571,1,3,.333,8,8,1.000,0,0,0,0,0,0,0,1,17,+4
10,Terquavion Smith,10:02,3,8,.375,1,4,.250,0,0,,0,1,1,2,1,0,1,0,7,+4
11,Mo Bamba,8:44,0,0,,0,0,,0,0,,0,2,2,1,0,0,2,3,0,-5
12,Kenneth Lofton Jr.,5:13,1,4,.250,0,2,.000,0,0,,0,1,1,0,0,0,0,0,2,-4
