,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Alperen Şengün,33:20,8,17,.471,0,1,.000,3,3,1.000,1,4,5,1,0,0,2,3,19,-16
1,Jabari Smith Jr.,32:25,6,13,.462,3,5,.600,1,2,.500,1,8,9,2,0,0,4,3,16,-12
2,Fred VanVleet,30:58,2,9,.222,2,5,.400,1,1,1.000,0,1,1,8,1,1,1,0,7,-13
3,Jalen Green,30:42,7,16,.438,4,8,.500,2,4,.500,1,4,5,2,0,0,2,1,20,-9
4,Jae'Sean Tate,20:51,0,1,.000,0,1,.000,0,0,,0,3,3,2,1,0,0,1,0,-13
5,player,,,,,,,,,,,,,,,,,,,,
6,Jeff Green,20:50,2,4,.500,0,2,.000,0,0,,1,0,1,0,0,0,0,2,4,-17
7,Amen Thompson,19:37,2,9,.222,0,2,.000,2,3,.667,1,5,6,1,3,0,2,3,6,-20
8,Aaron Holiday,18:57,2,3,.667,1,1,1.000,0,0,,0,2,2,2,0,0,0,0,5,-14
9,Cam Whitmore,14:53,4,10,.400,1,4,.250,2,2,1.000,0,2,2,0,2,0,4,1,11,-9
10,Reggie Bullock,7:59,2,4,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,1,5,-5
11,Jock Landale,5:23,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,1,0,0,0,-4
12,Boban Marjanović,4:05,1,3,.333,0,0,,0,0,,2,1,3,0,0,0,0,0,2,-3
