,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brook Lopez,33:06,.479,.450,.300,.100,7.6,15.0,12.1,15.2,1.5,16.1,0.0,14.1,131,110,6.1
1,Malik Beasley,31:04,1.071,1.071,.786,.000,0.0,10.7,6.4,0.0,1.6,0.0,0.0,20.2,200,119,16.7
2,Damian Lillard,30:43,.739,.611,.556,.889,0.0,10.8,6.5,67.9,3.3,0.0,13.8,42.3,150,115,17.5
3,Khris Middleton,20:19,.611,.611,.222,.000,6.2,16.3,12.3,29.4,5.0,0.0,30.8,28.6,101,107,-4.0
4,Andre Jackson Jr.,16:30,.000,.000,.000,.000,15.3,0.0,6.1,6.6,0.0,0.0,66.7,8.1,68,130,-14.7
5,player,,,,,,,,,,,,,,,,
6,Bobby Portis,30:43,.758,.727,.273,.182,4.1,16.2,11.4,0.0,0.0,5.0,0.0,17.3,155,116,0.0
7,Pat Connaughton,22:28,.500,.500,1.000,.000,5.6,22.1,15.6,0.0,0.0,0.0,25.0,8.0,90,114,-9.6
8,Cameron Payne,16:04,.732,.688,.500,.250,0.0,5.2,3.1,18.6,0.0,0.0,0.0,24.7,157,126,3.3
9,Thanasis Antetokounmpo,15:01,.200,.200,.000,.000,16.8,0.0,6.7,0.0,0.0,0.0,0.0,14.9,78,130,-20.9
10,MarJon Beauchamp,9:41,.667,.667,.000,.000,0.0,0.0,0.0,14.5,5.2,0.0,0.0,13.9,147,119,0.2
11,A.J. Green,7:15,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0,130,-16.4
12,Robin Lopez,2:22,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-7.4
13,TyTy Washington Jr.,2:22,.000,.000,1.000,.000,0.0,35.0,21.1,0.0,21.3,0.0,50.0,37.8,0,56,-20.0
14,Lindell Wigginton,2:22,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,37.8,0,130,-59.3
