,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jonathan Kuminga,29:11,.541,.500,.214,.429,4.0,16.1,10.7,23.2,1.6,0.0,5.7,25.1,123,103,1.6
1,Klay Thompson,28:16,.699,.667,.417,.167,4.1,6.7,5.5,4.6,0.0,2.6,0.0,18.9,149,107,4.3
2,Stephen Curry,24:36,.514,.357,.571,.571,0.0,11.5,6.4,4.5,0.0,3.0,31.3,21.5,78,106,-13.7
3,Andrew Wiggins,23:13,.706,.714,.214,.143,20.2,24.3,22.5,7.3,2.0,3.1,0.0,26.6,151,97,12.8
4,Draymond Green,18:08,.450,.500,.250,.250,6.5,26.0,17.3,19.0,2.6,4.0,31.1,14.7,90,95,-3.5
5,player,,,,,,,,,,,,,,,,
6,Brandin Podziemski,25:21,.375,.375,.250,.000,4.6,14.9,10.3,22.9,3.7,0.0,0.0,13.1,118,99,0.1
7,Lester Quinones,24:09,.825,.857,1.000,.286,0.0,7.8,4.3,20.4,0.0,0.0,20.2,17.0,134,109,3.2
8,Moses Moody,19:18,.500,.500,.875,.000,6.1,4.9,5.4,18.9,0.0,7.5,11.1,19.3,113,104,2.8
9,Kevon Looney,17:08,.533,.500,.000,.125,20.5,33.0,27.4,15.7,0.0,8.5,0.0,20.4,138,95,3.5
10,Dario Šarić,13:44,.765,.700,.400,.400,0.0,20.6,11.4,19.1,3.4,0.0,25.4,23.8,120,98,3.6
11,Gui Santos,8:02,.347,.000,.500,1.000,0.0,11.7,6.5,12.7,5.8,0.0,0.0,14.9,105,95,-4.7
12,Cory Joseph,5:13,1.000,1.000,.750,.000,0.0,18.0,10.0,47.4,0.0,0.0,0.0,31.8,186,106,35.1
13,Trayce Jackson-Davis,3:41,1.000,1.000,.000,.000,0.0,25.6,14.2,38.4,0.0,0.0,0.0,11.3,210,104,12.5
