,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,DeMar DeRozan,30:25,5,10,.500,0,3,.000,6,7,.857,0,4,4,3,0,0,1,4,16,-24
1,Coby White,28:30,5,15,.333,0,5,.000,4,5,.800,0,4,4,3,2,0,1,4,14,-26
2,Andre Drummond,28:24,5,13,.385,0,1,.000,1,4,.250,10,7,17,0,1,1,2,2,11,-31
3,Alex Caruso,21:27,3,10,.300,1,6,.167,1,2,.500,1,1,2,2,0,1,2,0,8,-12
4,Patrick Williams,10:41,1,3,.333,1,2,.500,0,0,,1,0,1,0,0,0,1,1,3,-20
5,player,,,,,,,,,,,,,,,,,,,,
6,Ayo Dosunmu,31:31,7,14,.500,1,4,.250,0,0,,0,3,3,0,1,0,3,2,15,-19
7,Jevon Carter,22:50,3,11,.273,3,8,.375,0,0,,0,1,1,1,4,0,0,0,9,+8
8,Dalen Terry,20:47,2,7,.286,0,3,.000,2,2,1.000,1,7,8,7,0,1,3,4,6,+14
9,Terry Taylor,19:36,0,5,.000,0,2,.000,0,0,,4,1,5,1,1,1,4,2,0,+18
10,Julian Phillips,16:52,3,5,.600,1,3,.333,0,0,,0,0,0,0,0,3,0,2,7,+10
11,Adama Sanogo,8:57,3,3,1.000,0,0,,2,3,.667,2,4,6,0,0,0,1,0,8,+17
12,Torrey Craig,Did Not Play,,,,,,,,,,,,,,,,,,,
