,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Darius Garland,32:54,.714,.688,.250,.313,0.0,9.7,5.5,28.8,1.6,2.8,18.0,30.4,125,117,4.6
1,Max Strus,31:46,.628,.571,.857,.571,4.3,16.8,11.3,18.7,0.0,2.9,25.5,16.7,115,119,-1.8
2,Evan Mobley,31:43,.727,.727,.000,.000,13.0,23.5,18.9,23.0,0.0,5.7,15.4,18.5,139,115,5.6
3,Jarrett Allen,29:18,.593,.600,.000,.600,9.4,10.9,10.2,23.3,1.8,0.0,13.7,22.5,123,119,0.3
4,Dean Wade,24:18,.750,.750,1.000,.000,5.6,39.5,24.7,9.6,4.2,0.0,0.0,7.4,170,106,8.7
5,player,,,,,,,,,,,,,,,,
6,Craig Porter Jr.,24:55,.803,.700,.000,.700,11.0,8.6,9.6,24.5,4.1,3.6,7.1,25.5,166,111,15.0
7,Sam Merrill,23:47,.450,.450,.900,.000,5.8,4.5,5.0,5.2,0.0,0.0,0.0,19.0,110,124,-8.7
8,Georges Niang,23:12,.607,.556,.333,.222,0.0,13.8,7.8,11.3,0.0,0.0,9.2,21.1,123,122,-2.5
9,Tristan Thompson,10:52,.512,.500,.000,.500,12.6,19.6,16.6,0.0,0.0,0.0,0.0,20.3,119,120,-10.6
10,Emoni Bates,4:25,.000,.000,1.000,.000,0.0,24.2,13.6,0.0,0.0,0.0,0.0,10.2,0,120,-16.5
11,Damian Jones,2:50,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,126,-7.7
12,Caris LeVert,Did Not Dress,,,,,,,,,,,,,,,
