,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Joel Embiid,31:27,.613,.550,.250,.600,0.0,40.9,24.4,67.1,1.5,5.2,13.7,40.6,118,80,17.7
1,Tobias Harris,29:53,.698,.731,.308,.231,4.2,20.1,13.7,13.6,0.0,5.4,6.5,22.3,126,94,7.5
2,Tyrese Maxey,29:19,.717,.667,.583,.500,0.0,2.9,1.7,29.1,0.0,0.0,6.4,23.2,139,106,6.1
3,Kelly Oubre Jr.,26:43,.858,.813,.625,.375,0.0,9.6,5.7,18.6,5.3,0.0,9.7,16.8,151,91,12.9
4,Nicolas Batum,22:23,.676,.625,.750,.250,11.3,3.8,6.8,12.7,0.0,3.6,18.4,10.6,130,103,0.3
5,player,,,,,,,,,,,,,,,,
6,Jaden Springer,21:17,.500,.500,.500,.000,11.9,0.0,4.8,13.5,2.2,3.8,33.3,12.3,92,100,-4.0
7,Danuel House Jr.,15:14,.460,.400,.400,.200,0.0,0.0,0.0,9.9,0.0,0.0,15.5,18.4,83,107,-10.0
8,Patrick Beverley,14:06,1.500,1.500,1.000,.000,0.0,6.1,3.6,19.7,0.0,0.0,50.0,6.2,132,104,-0.2
9,Paul Reed,12:57,.333,.333,.000,.000,0.0,26.5,15.8,0.0,7.3,0.0,0.0,10.1,66,77,-2.8
10,Marcus Morris,11:04,.210,.000,.000,1.333,11.4,7.7,9.2,0.0,4.3,0.0,17.4,22.7,51,94,-14.3
11,KJ Martin,8:57,.000,.000,.000,.000,0.0,0.0,0.0,14.1,0.0,0.0,0.0,14.6,23,107,-16.7
12,Mo Bamba,7:03,.000,.000,.000,.000,0.0,24.3,14.5,0.0,6.7,0.0,66.7,18.5,0,79,-23.8
13,Ricky Council IV,6:01,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0,107,-15.1
14,Kenneth Lofton Jr.,3:36,.000,.000,.000,.000,0.0,47.6,28.4,0.0,0.0,0.0,50.0,48.4,0,82,-50.6
