,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tobias Harris,34:45,3,11,.273,1,3,.333,5,5,1.000,2,4,6,3,3,1,0,3,12,+6
1,Tyrese Maxey,33:30,10,20,.500,4,10,.400,8,9,.889,2,1,3,5,3,1,2,1,32,+17
2,Kelly Oubre Jr.,32:15,5,8,.625,3,4,.750,2,2,1.000,1,3,4,2,0,1,0,5,15,+4
3,Joel Embiid,30:50,12,22,.545,1,2,.500,11,11,1.000,1,6,7,2,4,0,1,1,36,+12
4,Nicolas Batum,20:08,1,2,.500,1,2,.500,0,0,,2,0,2,5,0,0,0,4,3,+11
5,player,,,,,,,,,,,,,,,,,,,,
6,Patrick Beverley,28:26,2,7,.286,1,3,.333,0,0,,1,5,6,4,1,2,1,1,5,+7
7,Marcus Morris,26:07,5,10,.500,0,2,.000,0,0,,4,5,9,0,0,0,2,1,10,+5
8,Paul Reed,15:21,1,3,.333,0,1,.000,0,0,,3,2,5,0,0,0,1,4,2,+1
9,Danuel House Jr.,11:22,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,+4
10,Terquavion Smith,1:49,2,2,1.000,2,2,1.000,0,0,,0,0,0,0,0,0,0,0,6,+2
11,KJ Martin,1:49,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,+2
12,Ricky Council IV,1:49,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,1,1,+2
13,Furkan Korkmaz,1:49,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+2
