,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Bradley Beal,34:14,8,16,.500,1,3,.333,4,4,1.000,0,4,4,1,1,1,4,2,21,+22
1,Devin Booker,30:57,4,16,.250,1,4,.250,1,2,.500,3,5,8,6,1,0,2,2,10,+12
2,Grayson Allen,27:51,4,7,.571,2,5,.400,2,2,1.000,0,2,2,4,2,1,1,1,12,+16
3,Chimezie Metu,26:05,4,8,.500,2,4,.500,4,4,1.000,2,3,5,1,1,0,2,3,14,+6
4,Jusuf Nurkić,25:08,6,8,.750,1,2,.500,5,6,.833,1,6,7,5,1,2,2,3,18,+17
5,player,,,,,,,,,,,,,,,,,,,,
6,Eric Gordon,20:13,4,10,.400,2,6,.333,2,5,.400,0,3,3,1,1,0,1,0,12,+16
7,Bol Bol,19:54,4,6,.667,1,2,.500,2,2,1.000,2,7,9,1,0,0,2,5,11,+10
8,Josh Okogie,18:28,1,2,.500,0,0,,1,2,.500,0,2,2,3,0,1,1,1,3,+8
9,Keita Bates-Diop,16:44,1,1,1.000,1,1,1.000,0,0,,0,3,3,1,2,0,0,1,3,+15
10,Jordan Goodwin,5:36,1,2,.500,0,1,.000,0,0,,1,0,1,1,1,0,1,0,2,-5
11,Yuta Watanabe,5:36,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,-5
12,Drew Eubanks,5:36,0,0,,0,0,,1,4,.250,0,1,1,0,0,0,0,2,1,-5
13,Udoka Azubuike,3:38,0,2,.000,0,0,,0,2,.000,0,2,2,0,0,0,0,0,0,-2
14,Saben Lee,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Nassir Little,Did Not Play,,,,,,,,,,,,,,,,,,,
