,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Rudy Gobert,32:23,.228,.000,.000,.571,7.6,29.1,19.8,3.9,1.5,4.7,10.2,13.4,66,84,-4.9
1,Anthony Edwards,31:50,.615,.531,.250,.500,0.0,5.9,3.4,5.8,3.1,0.0,17.0,32.9,104,92,1.8
2,Karl-Anthony Towns,30:50,.485,.395,.211,.316,8.0,18.3,13.8,23.0,3.2,0.0,4.4,32.7,110,88,5.9
3,Mike Conley,27:17,.944,.944,.444,.000,0.0,10.3,5.9,41.1,1.8,0.0,0.0,14.7,192,93,17.6
4,Jaden McDaniels,21:20,.600,.600,.200,.000,17.3,26.5,22.5,14.4,0.0,7.1,44.4,18.8,87,86,-1.7
5,player,,,,,,,,,,,,,,,,
6,Kyle Anderson,25:17,.750,.750,.167,.000,0.0,11.2,6.3,12.5,0.0,0.0,0.0,10.6,155,97,4.7
7,Nickeil Alexander-Walker,20:43,.417,.417,.333,.000,0.0,0.0,0.0,6.9,0.0,3.7,0.0,12.9,93,98,-2.8
8,Naz Reid,19:19,.775,.722,.333,.333,6.4,19.5,13.8,10.8,2.5,0.0,8.8,26.1,143,89,14.5
9,Shake Milton,17:58,.258,.000,.000,.667,0.0,5.2,3.0,7.0,5.4,0.0,20.5,12.1,56,88,-2.9
10,Troy Brown Jr.,5:13,.725,.000,1.000,4.000,0.0,72.2,40.9,24.2,0.0,0.0,26.6,32.1,122,76,10.3
11,Jordan McLaughlin,4:12,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0,101,-15.2
12,Josh Minott,3:38,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,200,101,7.3
