,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jaime Jaquez Jr.,38:29,.508,.462,.231,.308,8.7,4.3,6.9,9.1,5.3,0.0,11.9,19.2,105,123,-1.5
1,Bam Adebayo,35:45,.462,.353,.118,.765,9.4,55.6,28.0,19.9,0.0,0.0,11.7,31.8,100,130,-5.2
2,Tyler Herro,34:35,.462,.462,.615,.000,0.0,28.7,11.6,28.3,3.0,0.0,18.8,20.4,91,126,-1.5
3,Jamal Cain,34:31,.375,.375,.333,.000,9.7,0.0,5.8,4.7,1.5,2.7,0.0,15.3,97,130,-7.1
4,Kyle Lowry,24:24,.680,.600,.200,.400,4.6,0.0,2.7,20.3,0.0,0.0,33.8,16.1,102,136,-8.8
5,player,,,,,,,,,,,,,,,,
6,Duncan Robinson,26:05,.705,.563,.875,.750,0.0,6.3,2.6,12.5,0.0,0.0,8.6,19.7,141,135,1.3
7,Kevin Love,22:30,.715,.682,.455,.182,9.9,14.7,11.9,31.9,0.0,8.4,7.8,25.3,141,128,11.4
8,R.J. Hampton,11:34,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0,136,-16.1
9,Thomas Bryant,3:22,,,,,0.0,0.0,0.0,40.7,0.0,0.0,,0.0,231,136,5.5
10,Nikola Jović,2:55,.750,.750,1.000,.000,0.0,0.0,0.0,88.8,0.0,0.0,0.0,30.3,167,136,31.5
11,Orlando Robinson,2:55,.568,,,,0.0,56.7,22.9,47.0,0.0,0.0,0.0,13.3,148,130,13.5
12,Cole Swider,2:55,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,300,136,28.5
