,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Miles Bridges,33:57,10,21,.476,4,8,.500,0,0,,1,6,7,6,1,0,3,1,24,-7
1,Terry Rozier,31:33,6,14,.429,3,6,.500,7,8,.875,0,4,4,2,1,1,0,1,22,-31
2,Brandon Miller,27:57,5,10,.500,4,6,.667,1,2,.500,0,1,1,2,0,0,0,1,15,+4
3,Nick Richards,26:21,3,5,.600,0,0,,2,2,1.000,4,5,9,3,0,1,1,3,8,+1
4,Bryce McGowens,10:24,1,2,.500,1,2,.500,1,2,.500,0,2,2,1,0,0,1,0,4,-2
5,player,,,,,,,,,,,,,,,,,,,,
6,Nick Smith Jr.,25:09,4,15,.267,2,8,.250,1,2,.500,0,3,3,1,0,0,2,3,11,-22
7,Nathan Mensah,21:39,1,2,.500,0,0,,0,0,,1,3,4,1,0,1,1,4,2,-26
8,JT Thor,20:46,1,7,.143,0,2,.000,0,0,,2,3,5,0,0,0,0,2,2,-27
9,James Bouknight,19:47,3,8,.375,2,6,.333,0,0,,0,0,0,1,0,0,0,0,8,-10
10,Ish Smith,16:01,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,1,2,-5
11,Leaky Black,6:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
12,Frank Ntilikina,Did Not Dress,,,,,,,,,,,,,,,,,,,
