,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Donovan Mitchell,36:05,7,22,.318,2,6,.333,5,6,.833,1,6,7,5,2,1,2,4,21,+15
1,Darius Garland,35:49,6,13,.462,3,5,.600,4,6,.667,2,4,6,4,5,0,4,2,19,+5
2,Max Strus,32:52,6,9,.667,2,3,.667,2,2,1.000,1,7,8,4,1,0,0,2,16,+6
3,Evan Mobley,31:04,6,10,.600,0,1,.000,7,7,1.000,1,4,5,2,1,1,2,4,19,-4
4,Jarrett Allen,28:00,2,6,.333,0,0,,8,9,.889,3,2,5,4,0,0,1,4,12,+13
5,player,,,,,,,,,,,,,,,,,,,,
6,Caris LeVert,35:52,8,18,.444,2,7,.286,4,5,.800,2,3,5,3,4,1,0,1,22,+23
7,Georges Niang,18:59,0,4,.000,0,4,.000,0,0,,1,1,2,1,0,0,1,1,0,-10
8,Dean Wade,16:40,2,4,.500,2,4,.500,2,2,1.000,0,7,7,0,0,0,0,6,8,+20
9,Craig Porter Jr.,1:32,0,0,,0,0,,1,6,.167,0,0,0,0,0,0,0,0,1,-8
10,Tristan Thompson,1:32,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-8
11,Emoni Bates,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
12,Damian Jones,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
