,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Taurean Prince,29:28,.667,.667,.833,.000,0.0,8.6,5.6,3.9,1.6,0.0,0.0,8.9,149,111,-2.8
1,Anthony Davis,26:50,.696,.636,.000,.545,23.9,22.0,22.6,25.9,0.0,20.3,12.8,25.5,151,96,11.5
2,D'Angelo Russell,26:35,.901,.917,.667,.250,0.0,9.5,6.2,27.7,0.0,0.0,0.0,22.0,192,115,13.9
3,Cam Reddish,24:45,.635,.643,.714,.286,0.0,3.4,2.2,9.4,0.0,0.0,0.0,13.9,148,117,-3.0
4,LeBron James,22:39,.673,.682,.545,.182,0.0,33.5,21.9,37.1,2.1,0.0,25.2,30.7,119,98,2.6
5,player,,,,,,,,,,,,,,,,
6,Austin Reaves,29:11,.775,.778,.444,.333,11.0,28.9,22.7,29.7,0.0,0.0,22.5,20.0,146,106,5.4
7,Rui Hachimura,23:50,.978,.950,.300,.400,0.0,10.6,6.9,0.0,0.0,0.0,29.8,30.8,117,114,-1.2
8,Christian Wood,21:58,.125,.125,.375,.000,21.9,26.8,25.1,9.8,0.0,4.1,27.3,21.9,60,104,-20.2
9,Jaxson Hayes,21:10,.955,1.000,.000,1.000,7.6,0.0,2.6,6.0,2.3,12.8,0.0,11.9,202,105,9.6
10,Max Christie,8:33,1.250,1.250,.500,.000,0.0,9.8,6.5,15.7,5.6,0.0,33.3,15.4,145,101,14.3
11,Maxwell Lewis,5:01,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0,119,-16.6
12,Jalen Hood-Schifino,Did Not Dress,,,,,,,,,,,,,,,
