,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jalen Johnson,36:15,8,16,.500,2,6,.333,3,5,.600,1,8,9,6,1,0,0,4,21,-6
1,Dejounte Murray,33:13,7,19,.368,2,7,.286,7,8,.875,3,4,7,7,1,0,2,2,23,-13
2,Bogdan Bogdanović,32:31,6,11,.545,4,9,.444,1,1,1.000,0,0,0,3,1,0,1,1,17,-6
3,Saddiq Bey,26:41,6,12,.500,3,6,.500,3,3,1.000,3,4,7,3,1,0,0,0,18,-13
4,Clint Capela,24:40,3,9,.333,0,0,,5,7,.714,3,8,11,1,0,1,0,2,11,-4
5,player,,,,,,,,,,,,,,,,,,,,
6,Onyeka Okongwu,25:17,3,5,.600,0,1,.000,0,0,,2,5,7,1,0,1,3,3,6,-17
7,Patty Mills,21:37,5,11,.455,3,6,.500,0,0,,1,1,2,3,1,0,2,0,13,-13
8,Garrison Mathews,20:09,1,7,.143,0,6,.000,1,2,.500,0,0,0,1,0,0,1,3,3,-23
9,Trent Forrest,14:47,0,1,.000,0,0,,0,0,,0,0,0,5,2,0,1,1,0,-9
10,Seth Lundy,2:54,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-2
11,AJ Griffin,1:56,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-4
